open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1756339200000,111194.90,111221.00,111171.00,111181.90,89.107,1756339259999,9907167.44520,1966,23.735,2639006.46650,0
1756339260000,111181.90,111230.70,111151.70,111224.90,73.891,1756339319999,8215996.56670,2236,52.796,5870197.14060,0
1756339320000,111225.00,111230.70,111183.80,111213.90,25.477,1756339379999,2833258.08430,1156,11.577,1287383.40300,0
1756339380000,111213.90,111239.10,111190.70,111239.10,57.711,1756339439999,6418093.30010,1184,34.582,3845631.21360,0
1756339440000,111239.00,111344.10,111239.00,111318.30,87.358,1756339499999,9721914.44480,2129,42.170,4693494.81320,0
1756339500000,111318.20,111402.80,111276.60,111284.40,240.309,1756339559999,26759747.03510,4274,158.030,17599787.20630,0
1756339560000,111284.30,111309.20,111254.40,111307.50,36.285,1756339619999,4038113.87780,1592,20.807,2315690.13040,0
1756339620000,111307.60,111382.70,111293.60,111367.70,38.594,1756339679999,4296934.18460,1694,23.209,2583984.81570,0
1756339680000,111367.70,111421.70,111367.60,111407.10,38.850,1756339739999,4328041.23820,1618,27.575,3071950.57410,0
1756339740000,111407.00,111416.20,111375.80,111386.70,19.827,1756339799999,2208603.25720,1103,10.983,1223436.00750,0
1756339800000,111386.60,111386.70,111336.20,111372.50,29.772,1756339859999,3315590.20460,1270,14.037,1563156.64270,0
1756339860000,111372.50,111382.70,111372.40,111379.30,21.718,1756339919999,2418922.15260,790,14.448,1609179.09440,0
1756339920000,111379.30,111400.00,111343.70,111400.00,30.683,1756339979999,3417249.68990,1243,13.117,1460930.15190,0
1756339980000,111399.90,111416.30,111398.00,111416.20,31.196,1756340039999,3475346.27000,853,17.797,1982635.86710,0
1756340040000,111416.20,111425.00,111410.20,111413.50,22.865,1756340099999,2547505.71870,804,15.231,1696944.39910,0
1756340100000,111413.50,111490.00,111410.00,111490.00,108.614,1756340159999,12105861.86120,1712,90.319,10066897.08540,0
1756340160000,111490.00,111493.00,111444.20,111444.20,32.098,1756340219999,3578121.00460,1146,10.210,1138119.83210,0
1756340220000,111444.20,111486.20,111412.30,111412.30,64.119,1756340279999,7145896.03340,1361,17.983,2004214.73620,0
1756340280000,111412.30,111412.30,111309.10,111321.90,118.620,1756340339999,13209894.05400,2181,22.703,2528114.35500,0
1756340340000,111321.90,111346.80,111277.10,111346.70,43.056,1756340399999,4792216.32790,1709,19.003,2115146.07090,0
1756340400000,111346.70,111346.80,111262.00,111262.10,22.488,1756340459999,2503157.29280,1251,5.127,570701.81810,0
1756340460000,111262.00,111287.40,111193.80,111193.90,66.448,1756340519999,7391519.25870,1807,25.309,2815218.43640,0
1756340520000,111193.80,111213.30,111168.50,111181.10,72.372,1756340579999,8046566.85020,1832,44.787,4979443.25470,0
1756340580000,111181.00,111181.10,111011.10,111013.90,366.748,1756340639999,40746252.59720,4664,76.090,8453000.06000,0
1756340640000,111014.00,111017.90,110879.20,110928.90,529.144,1756340699999,58704270.72070,8363,172.136,19096520.15580,0
1756340700000,110929.10,110988.70,110929.10,110943.00,134.508,1756340759999,14925542.17260,2745,67.946,7539043.96710,0
1756340760000,110943.00,111035.00,110938.40,111035.00,99.327,1756340819999,11023011.09580,2440,63.952,7097416.08890,0
1756340820000,111035.00,111092.40,111030.50,111084.30,99.444,1756340879999,11044456.19310,2400,58.951,6547029.52890,0
1756340880000,111084.30,111095.00,111019.70,111026.40,105.085,1756340939999,11671340.23160,1733,24.096,2676055.65400,0
1756340940000,111026.30,111093.10,111026.30,111093.10,36.110,1756340999999,4010454.27570,1335,29.977,3329273.05450,0
1756341000000,111093.10,111093.10,110950.00,110954.90,65.361,1756341059999,7255285.77160,2191,10.877,1207339.10550,0
1756341060000,110955.00,111028.00,110954.90,111007.30,76.524,1756341119999,8493705.44290,1613,49.469,5490214.78020,0
1756341120000,111007.30,111059.80,110986.30,110986.30,31.845,1756341179999,3535193.74250,1690,11.590,1286581.23580,0
1756341180000,110986.40,111020.10,110828.40,110867.70,222.482,1756341239999,24670465.70330,5088,101.007,11200389.08510,0
1756341240000,110867.80,110938.30,110821.90,110821.90,143.303,1756341299999,15888567.77090,3851,42.579,4721045.78810,0
1756341300000,110821.80,110899.60,110811.00,110854.50,138.822,1756341359999,15387808.35690,3079,62.807,6961850.92740,0
1756341360000,110854.60,110959.10,110854.50,110905.40,98.114,1756341419999,10881222.36950,3063,59.639,6614028.78730,0
1756341420000,110905.40,110948.90,110887.30,110921.90,44.949,1756341479999,4985380.01560,1445,24.306,2695685.85690,0
1756341480000,110921.90,111009.60,110913.60,111009.60,71.608,1756341539999,7946093.16470,1891,53.810,5970837.86540,0
1756341540000,111009.50,111076.90,110992.00,111018.20,80.093,1756341599999,8893082.13570,2521,22.693,2520021.67240,0
1756341600000,111018.30,111018.30,110976.60,110980.40,37.347,1756341659999,4145356.66010,1411,11.700,1298563.57530,0
1756341660000,110980.40,111033.30,110975.30,111027.10,20.097,1756341719999,2230836.29350,1040,14.993,1664261.12060,0
1756341720000,111027.00,111075.90,111022.40,111054.20,35.363,1756341779999,3927174.16660,1579,14.947,1659879.90930,0
1756341780000,111054.20,111177.40,111054.20,111176.90,146.256,1756341839999,16254256.78310,2276,135.766,15088191.42230,0
1756341840000,111176.90,111260.20,111172.90,111260.20,55.630,1756341899999,6187063.86020,1620,43.467,4834509.62380,0
1756341900000,111260.10,111343.30,111241.90,111338.40,205.948,1756341959999,22919560.58000,3533,67.875,7554296.84290,0
1756341960000,111338.50,111400.10,111338.40,111386.10,129.204,1756342019999,14390377.81610,2386,89.213,9935827.82240,0
1756342020000,111386.00,111423.00,111357.70,111369.50,113.237,1756342079999,12614609.96990,2452,44.875,4999288.23070,0
1756342080000,111369.50,111394.20,111344.20,111385.50,40.932,1756342139999,4558765.82390,1286,18.490,2059185.13580,0
1756342140000,111385.50,111412.30,111360.10,111360.10,61.535,1756342199999,6854998.77750,1409,45.087,5022709.02220,0
1756342200000,111360.10,111365.30,111326.90,111347.30,88.109,1756342259999,9810436.68710,1864,18.592,2070072.17950,0
1756342260000,111347.40,111347.40,111245.00,111308.30,63.396,1756342319999,7054638.02020,1817,23.247,2586522.37580,0
1756342320000,111308.30,111347.40,111308.30,111327.90,32.575,1756342379999,3626644.59950,1083,14.958,1665233.59400,0
1756342380000,111327.80,111327.80,111213.00,111213.10,55.826,1756342439999,6210554.40980,1771,27.089,3013359.06210,0
1756342440000,111213.10,111247.20,111212.40,111247.20,23.826,1756342499999,2650087.98030,1284,11.619,1292292.43040,0
1756342500000,111247.30,111255.20,111155.00,111155.00,51.509,1756342559999,5727574.32010,1675,10.481,1165595.93570,0
1756342560000,111155.00,111166.40,111098.20,111162.30,70.537,1756342619999,7839038.19210,2145,24.728,2747908.46330,0
1756342620000,111162.30,111250.00,111162.30,111250.00,26.640,1756342679999,2962561.50580,1155,19.068,2120529.77550,0
1756342680000,111249.90,111275.70,111225.20,111275.70,37.424,1756342739999,4163278.94420,1217,22.261,2476474.46750,0
1756342740000,111275.70,111289.90,111275.70,111287.00,28.064,1756342799999,3123085.91540,771,13.805,1536249.48500,0
1756342800000,111286.90,111363.40,111282.70,111363.40,56.724,1756342859999,6314430.22760,1860,26.797,2983268.64820,0
1756342860000,111363.40,111384.50,111316.20,111336.20,40.581,1756342919999,4518694.29950,1723,17.152,1909693.82900,0
1756342920000,111336.20,111396.90,111336.20,111396.90,72.319,1756342979999,8053566.26610,1338,31.737,3534584.18010,0
1756342980000,111396.80,111442.20,111396.80,111410.70,70.935,1756343039999,7903756.04430,1673,50.447,5620726.92730,0
1756343040000,111410.60,111425.60,111386.50,111399.30,45.365,1756343099999,5053784.67180,1849,33.462,3727737.80620,0
1756343100000,111399.30,111399.30,111356.70,111356.70,58.830,1756343159999,6552487.81690,1042,12.058,1342924.34370,0
1756343160000,111356.60,111361.10,111291.50,111336.00,38.382,1756343219999,4272916.68990,1802,21.699,2415668.92430,0
1756343220000,111336.00,111415.40,111336.00,111415.40,28.259,1756343279999,3147381.46440,961,23.228,2587023.70400,0
1756343280000,111416.00,111424.40,111349.70,111349.70,22.630,1756343339999,2520943.93140,1308,6.774,754554.15360,0
1756343340000,111349.80,111381.90,111349.70,111381.90,16.687,1756343399999,1858431.46070,880,11.080,1233954.79220,0
1756343400000,111381.90,111464.20,111381.90,111453.10,34.116,1756343459999,3802247.70070,1233,23.765,2648571.11120,0
1756343460000,111453.20,111477.60,111406.30,111477.50,50.061,1756343519999,5579414.05160,1679,33.415,3724440.41250,0
1756343520000,111477.50,111477.60,111463.00,111470.70,18.854,1756343579999,2101699.32180,715,12.144,1353702.01180,0
1756343580000,111470.70,111520.00,111464.00,111476.50,66.905,1756343639999,7459753.18970,1974,40.449,4509864.22990,0
1756343640000,111476.50,111500.00,111463.00,111463.10,21.845,1756343699999,2435370.53740,855,7.496,835694.45000,0
1756343700000,111463.10,111471.40,111405.50,111452.00,43.344,1756343759999,4829801.59470,1418,23.435,2611177.40100,0
1756343760000,111451.90,111452.00,111373.40,111419.50,35.771,1756343819999,3985005.21820,1407,10.261,1143040.40580,0
