open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1757721600000,115978.40,116005.60,115973.00,115973.10,87.929,1757721659999,10198985.42820,1686,49.463,5737314.73170,0
1757721660000,115973.00,115987.70,115973.00,115987.60,40.177,1757721719999,4659559.16100,888,30.058,3485987.21660,0
1757721720000,115987.60,116022.60,115973.00,116022.60,66.541,1757721779999,7718322.52120,1691,49.937,5792368.76680,0
1757721780000,116022.60,116071.20,116022.50,116058.80,57.558,1757721839999,6679638.89250,1718,40.350,4682446.88140,0
1757721840000,116058.90,116071.20,115978.40,115978.40,67.932,1757721899999,7882976.71510,1965,22.240,2581120.82380,0
1757721900000,115978.50,115990.10,115939.00,115964.90,49.938,1757721959999,5790982.68230,1668,18.198,2110288.94190,0
1757721960000,115965.00,115965.00,115945.10,115945.10,24.165,1757722019999,2802146.96060,748,8.596,996802.25800,0
1757722020000,115945.10,115962.90,115945.10,115962.90,36.679,1757722079999,4252994.09290,985,30.200,3501689.15460,0
1757722080000,115962.80,115962.90,115953.50,115953.50,19.293,1757722139999,2237204.75360,566,5.416,628027.16980,0
1757722140000,115953.50,115954.80,115953.50,115953.50,24.146,1757722199999,2799825.57060,498,11.816,1370108.26660,0
1757722200000,115953.60,115953.60,115944.80,115944.80,13.940,1757722259999,1616324.32390,449,2.742,317931.90390,0
1757722260000,115944.80,115948.90,115944.80,115948.80,27.016,1757722319999,3132383.83580,603,24.062,2789877.99660,0
1757722320000,115948.80,115948.90,115944.80,115944.80,23.902,1757722379999,2771365.81830,547,8.834,1024272.96260,0
1757722380000,115944.80,115944.90,115929.70,115929.70,26.974,1757722439999,3127256.81500,625,3.537,410077.19760,0
1757722440000,115929.70,115967.00,115922.20,115967.00,58.122,1757722499999,6738326.41420,1196,45.880,5319052.03740,0
1757722500000,115967.00,115967.00,115944.00,115944.10,21.031,1757722559999,2438730.09220,644,7.950,921868.29080,0
1757722560000,115944.10,115956.00,115943.90,115955.90,26.719,1757722619999,3097925.67210,692,14.555,1687571.27390,0
1757722620000,115956.00,115956.00,115925.50,115925.50,23.443,1757722679999,2717932.82760,676,5.758,667588.79300,0
1757722680000,115925.60,115966.50,115925.50,115952.40,33.881,1757722739999,3928485.78140,990,20.498,2376628.02070,0
1757722740000,115952.40,115991.50,115952.30,115982.90,36.692,1757722799999,4255267.66410,937,33.341,3866610.62630,0
1757722800000,115982.90,115983.00,115957.20,115957.20,14.556,1757722859999,1688077.41010,601,4.372,507022.20910,0
1757722860000,115957.30,115957.30,115911.00,115911.10,25.181,1757722919999,2919142.48220,899,2.935,340247.08250,0
1757722920000,115911.00,115911.10,115911.00,115911.00,23.820,1757722979999,2761001.37770,560,13.577,1573725.00470,0
1757722980000,115911.00,115949.90,115911.00,115949.80,26.644,1757723039999,3088575.32160,967,15.389,1783921.71430,0
1757723040000,115949.80,116041.00,115923.80,116028.60,292.100,1757723099999,33878778.03490,2988,255.119,29590710.01420,0
1757723100000,116028.60,116077.60,116028.60,116056.20,67.261,1757723159999,7806375.28860,1402,41.523,4818913.11510,0
1757723160000,116056.10,116056.20,116008.40,116028.60,72.473,1757723219999,8408492.55640,1179,39.610,4595393.66010,0
1757723220000,116028.60,116055.30,116028.60,116033.20,87.692,1757723279999,10176608.78080,1020,28.143,3265747.15850,0
1757723280000,116033.30,116033.30,116012.30,116012.40,18.182,1757723339999,2109484.90440,493,4.257,493885.27890,0
1757723340000,116012.40,116022.00,116012.30,116012.40,22.540,1757723399999,2614977.44230,565,17.395,2018068.55540,0
1757723400000,116012.50,116022.00,116001.20,116021.90,22.599,1757723459999,2621628.28160,854,16.419,1904704.71400,0
1757723460000,116022.00,116022.00,116003.80,116021.90,36.046,1757723519999,4181896.96910,909,19.273,2235906.37760,0
1757723520000,116022.00,116037.00,116021.90,116036.90,18.880,1757723579999,2190623.87080,533,15.030,1743901.45720,0
1757723580000,116037.00,116050.00,116036.90,116049.90,16.608,1757723639999,1927316.18400,494,14.191,1646826.98310,0
1757723640000,116049.90,116050.00,116049.90,116050.00,22.549,1757723699999,2616811.28990,386,20.948,2431015.40000,0
1757723700000,116050.00,116055.00,116025.10,116045.90,51.791,1757723759999,6010084.72500,1232,13.177,1529011.72090,0
1757723760000,116045.80,116045.90,116045.80,116045.90,10.300,1757723819999,1195272.25860,390,5.186,601814.03740,0
1757723820000,116045.80,116045.80,116042.50,116042.50,28.098,1757723879999,3260568.39540,521,20.457,2373883.46820,0
1757723880000,116042.60,116064.40,116042.50,116064.40,22.305,1757723939999,2588465.59020,608,19.651,2280479.99720,0
1757723940000,116064.30,116073.10,116047.80,116053.60,25.301,1757723999999,2936580.23890,744,16.995,1972550.70870,0
1757724000000,116053.50,116160.30,116053.50,116157.90,221.521,1757724059999,25724417.49780,2994,194.889,22631016.91810,0
1757724060000,116157.90,116222.80,116157.80,116214.80,164.425,1757724119999,19105072.21670,2856,144.729,16816441.83170,0
1757724120000,116214.80,116214.80,116150.40,116150.50,88.962,1757724179999,10335898.85350,1548,26.133,3036378.49400,0
1757724180000,116150.40,116166.70,116148.90,116153.50,73.074,1757724239999,8487949.12670,887,28.576,3319269.23950,0
1757724240000,116153.40,116164.00,116148.90,116150.00,28.861,1757724299999,3352340.50830,864,13.704,1591764.56560,0
1757724300000,116150.00,116200.00,116150.00,116199.90,113.343,1757724359999,13167263.84070,1592,97.336,11307759.90130,0
1757724360000,116199.90,116245.40,116199.90,116212.90,171.336,1757724419999,19913710.19680,2637,141.742,16474155.82940,0
1757724420000,116212.90,116228.50,116200.00,116208.30,54.412,1757724479999,6323459.50680,1058,19.472,2262906.73030,0
1757724480000,116208.40,116208.40,116185.20,116185.20,26.402,1757724539999,3067884.28120,724,16.411,1906893.96100,0
1757724540000,116185.30,116185.30,116157.20,116159.10,29.701,1757724599999,3450363.68400,988,5.299,615621.83810,0
1757724600000,116159.10,116189.00,116159.10,116166.20,38.100,1757724659999,4426276.80630,1171,22.481,2611673.73590,0
1757724660000,116166.10,116178.30,116150.00,116150.10,17.556,1757724719999,2039482.55310,831,4.925,572130.89480,0
1757724720000,116150.10,116150.10,116150.00,116150.00,9.681,1757724779999,1124448.41400,333,2.640,306636.26400,0
1757724780000,116150.10,116178.30,116150.00,116166.60,29.744,1757724839999,3455205.77350,841,21.797,2531961.25620,0
1757724840000,116166.60,116188.90,116166.60,116188.90,34.316,1757724899999,3986693.85810,702,24.049,2793854.10500,0
1757724900000,116188.90,116188.90,116175.60,116175.70,16.468,1757724959999,1913312.49130,579,5.113,594035.01570,0
1757724960000,116175.60,116225.80,116175.60,116206.60,44.689,1757725019999,5193114.78990,1333,34.150,3968312.71730,0
1757725020000,116206.70,116206.70,116200.00,116206.20,14.733,1757725079999,1712040.04760,547,9.232,1072793.83250,0
1757725080000,116206.20,116206.20,116186.90,116187.00,9.521,1757725139999,1106353.41030,620,2.308,268194.45120,0
1757725140000,116187.00,116187.00,116155.00,116155.10,18.379,1757725199999,2135032.49360,811,3.617,420185.57140,0
1757725200000,116155.00,116160.00,116155.00,116160.00,18.848,1757725259999,2189344.38490,607,13.011,1511322.30710,0
1757725260000,116159.90,116194.80,116159.90,116194.70,40.105,1757725319999,4659023.86850,1188,29.411,3416589.33540,0
1757725320000,116194.80,116218.70,116194.70,116218.70,33.581,1757725379999,3902183.02450,891,24.654,2864826.37350,0
1757725380000,116218.70,116222.00,116194.50,116194.50,63.991,1757725439999,7436713.86870,1034,18.928,2199672.47510,0
1757725440000,116194.50,116195.60,116176.20,116195.60,51.537,1757725499999,5987966.31480,880,26.863,3121033.48410,0
1757725500000,116195.60,116211.60,116195.50,116201.40,33.954,1757725559999,3945659.49760,814,13.382,1555031.56500,0
1757725560000,116201.50,116217.70,116201.40,116217.70,25.545,1757725619999,2968615.65750,675,21.523,2501214.15700,0
1757725620000,116217.70,116217.70,116195.70,116195.70,35.256,1757725679999,4097232.61170,905,17.431,2025740.12990,0
1757725680000,116195.70,116195.70,116173.30,116181.20,54.736,1757725739999,6359325.15870,1232,28.926,3360550.54960,0
1757725740000,116181.20,116197.20,116181.20,116197.20,30.310,1757725799999,3521697.70680,659,24.005,2789132.01670,0
1757725800000,116197.20,116197.20,116176.30,116176.40,37.999,1757725859999,4415127.69540,876,11.229,1304704.69760,0
1757725860000,116176.30,116176.40,116168.90,116169.00,21.718,1757725919999,2523066.31460,530,4.019,466892.05400,0
1757725920000,116168.90,116169.00,116121.50,116159.60,94.424,1757725979999,10966825.38050,1815,21.162,2457509.55360,0
1757725980000,116159.60,116159.60,116139.10,116150.70,27.033,1757726039999,3139905.00310,677,9.643,1119997.48700,0
1757726040000,116150.70,116150.80,116105.00,116105.00,44.678,1757726099999,5188171.13140,1081,5.330,619010.48540,0
1757726100000,116105.00,116141.20,116100.10,116123.40,29.219,1757726159999,3392772.02410,1104,17.820,2069117.42590,0
1757726160000,116123.40,116123.40,116113.00,116123.30,21.768,1757726219999,2527721.20970,771,8.716,1012094.66640,0
1757726220000,116123.30,116186.70,116119.10,116186.70,35.610,1757726279999,4135831.83860,1102,31.696,3681279.91830,0
