open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1755475200000,117353.90,117353.90,117292.50,117348.90,127.369,1755475259999,14941929.87620,2456,37.645,4416110.76650,0
1755475260000,117348.80,117398.10,117348.80,117380.40,86.489,1755475319999,10151830.22950,1930,64.424,7561696.96940,0
1755475320000,117380.30,117380.30,117327.70,117327.80,38.200,1755475379999,4482573.94810,1158,7.934,930939.96740,0
1755475380000,117327.80,117358.50,117327.70,117340.80,38.816,1755475439999,4554802.44840,1289,12.203,1431998.99840,0
1755475440000,117340.90,117340.90,117317.30,117317.40,15.356,1755475499999,1801605.18160,793,2.814,330139.61220,0
1755475500000,117317.30,117340.90,117291.90,117291.90,45.706,1755475559999,5361868.04040,1325,25.358,2974905.61810,0
1755475560000,117292.00,117333.50,117274.50,117333.40,107.503,1755475619999,12608824.05290,1833,51.705,6064447.19690,0
1755475620000,117333.50,117396.50,117333.40,117396.50,30.420,1755475679999,3570045.79060,986,23.727,2784577.57330,0
1755475680000,117396.50,117450.00,117396.40,117429.80,112.901,1755475739999,13257856.12100,1945,86.633,10173048.93060,0
1755475740000,117429.90,117477.20,117429.80,117477.10,128.891,1755475799999,15139707.30990,1818,107.294,12603136.58600,0
1755475800000,117477.20,117484.40,117477.00,117477.00,40.135,1755475859999,4715046.46770,767,28.365,3332305.88150,0
1755475860000,117477.00,117499.40,117470.00,117481.80,35.639,1755475919999,4187064.31040,1269,17.449,2049960.39000,0
1755475920000,117481.80,117481.80,117436.10,117436.10,18.172,1755475979999,2134603.82870,763,5.972,701558.08000,0
1755475980000,117436.20,117439.10,117416.30,117439.00,22.111,1755476039999,2596264.16900,896,10.928,1283170.44780,0
1755476040000,117439.10,117465.00,117439.00,117451.30,22.541,1755476099999,2647635.41010,728,8.538,1002830.53580,0
1755476100000,117451.30,117451.30,117347.40,117360.60,51.888,1755476159999,6090738.97250,1479,20.777,2438848.69330,0
1755476160000,117360.60,117405.60,117324.60,117324.60,43.203,1755476219999,5070548.15190,1528,18.604,2183675.63890,0
1755476220000,117324.60,117348.90,117302.90,117348.90,74.265,1755476279999,8713346.88820,1540,23.979,2813552.72790,0
1755476280000,117349.00,117349.00,117322.10,117322.90,20.656,1755476339999,2423632.54030,611,3.306,387903.84940,0
1755476340000,117322.90,117331.10,117245.40,117245.50,131.192,1755476399999,15387487.34400,2269,31.565,3702886.70790,0
1755476400000,117245.40,117322.50,117181.80,117296.00,273.319,1755476459999,32040287.63670,5964,71.285,8357764.00130,0
1755476460000,117296.00,117321.60,117256.80,117281.40,79.814,1755476519999,9361137.95090,2064,60.757,7125912.80220,0
1755476520000,117281.30,117394.50,117243.90,117382.10,146.829,1755476579999,17226551.17200,2495,92.730,10881725.29590,0
1755476580000,117382.10,117417.80,117370.80,117409.30,27.373,1755476639999,3213449.53370,1467,22.108,2595350.50930,0
1755476640000,117409.30,117415.30,117351.50,117360.20,20.113,1755476699999,2360892.54400,1484,9.379,1100891.20010,0
1755476700000,117360.30,117404.30,117360.30,117379.70,23.881,1755476759999,2803263.00590,1543,16.815,1973824.78100,0
1755476760000,117379.60,117379.60,117303.00,117318.50,31.703,1755476819999,3719527.96790,1308,18.626,2185154.35170,0
1755476820000,117318.60,117345.00,117262.60,117262.70,84.650,1755476879999,9931145.53030,1754,15.210,1784553.60530,0
1755476880000,117262.60,117273.10,117207.10,117207.10,67.594,1755476939999,7923797.29770,1338,17.865,2094498.29580,0
1755476940000,117207.20,117218.00,117037.00,117099.40,1032.386,1755476999999,120895920.93480,13669,239.929,28092734.05280,0
1755477000000,117099.40,117111.50,117025.10,117045.90,181.577,1755477059999,21253671.01550,3795,68.063,7966649.58440,0
1755477060000,117045.80,117064.60,117026.90,117064.60,114.372,1755477119999,13386380.16930,1926,46.732,5469505.43880,0
1755477120000,117064.50,117064.60,116927.70,117003.60,583.050,1755477179999,68211638.52510,9703,108.418,12683403.09110,0
1755477180000,117003.60,117199.30,117003.50,117096.20,151.890,1755477239999,17790239.23220,5262,108.156,12667403.72480,0
1755477240000,117096.20,117096.30,117035.50,117056.40,52.347,1755477299999,6127737.04350,2163,23.876,2794925.32220,0
1755477300000,117056.40,117184.50,117056.40,117179.20,103.818,1755477359999,12159340.36840,2530,84.931,9947057.37230,0
1755477360000,117179.20,117196.20,117123.60,117183.10,62.543,1755477419999,7328087.49770,1853,35.048,4106553.91210,0
