open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1754006400000,115697.30,115697.40,115632.50,115657.10,183.496,1754006459999,21223455.24170,3216,82.704,9565684.35540,0
1754006460000,115657.00,115690.60,115652.50,115673.10,184.676,1754006519999,21361254.69430,3414,134.258,15529363.65330,0
1754006520000,115673.10,115690.20,115624.20,115660.90,121.547,1754006579999,14057663.75130,3049,54.020,6247350.18480,0
1754006580000,115660.80,115749.20,115650.40,115744.30,159.805,1754006639999,18491500.61710,3129,105.277,12181270.00920,0
1754006640000,115744.30,115755.00,115678.00,115713.40,88.866,1754006699999,10283637.72300,2344,46.222,5348890.80900,0
1754006700000,115713.30,115769.20,115713.30,115733.20,150.488,1754006759999,17418298.96100,3422,114.414,13242844.82980,0
1754006760000,115733.20,115736.90,115678.10,115686.90,44.459,1754006819999,5144419.49840,1609,18.361,2124583.14290,0
1754006820000,115687.00,115733.20,115680.30,115712.10,49.764,1754006879999,5757739.87350,1902,30.027,3474144.73720,0
1754006880000,115712.10,115740.40,115689.00,115740.40,112.814,1754006939999,13054254.40820,2565,82.107,9501019.00540,0
1754006940000,115740.40,115772.60,115647.80,115647.80,97.888,1754006999999,11327628.93020,2708,52.819,6112622.51990,0
1754007000000,115647.80,115659.20,115540.40,115540.40,129.398,1754007059999,14958000.24930,3419,66.753,7717381.77630,0
1754007060000,115540.40,115540.50,115445.20,115445.20,330.443,1754007119999,38162631.47100,4796,108.832,12569886.83000,0
1754007120000,115445.20,115449.00,115334.20,115336.70,593.146,1754007179999,68442101.19910,8827,197.703,22812541.02050,0
1754007180000,115336.70,115369.60,115250.00,115250.10,596.923,1754007239999,68824358.78320,7845,188.639,21750697.54480,0
1754007240000,115250.00,115299.20,115244.30,115248.30,257.917,1754007299999,29727015.17580,4330,125.201,14430432.28430,0
1754007300000,115248.20,115365.30,115248.20,115325.80,359.149,1754007359999,41414645.64950,6504,219.586,25322225.25190,0
1754007360000,115325.70,115409.70,115307.40,115409.60,124.680,1754007419999,14381188.56200,3556,75.359,8692424.55920,0
1754007420000,115409.70,115586.20,115409.70,115577.50,344.809,1754007479999,39840629.70970,6153,212.209,24517837.83270,0
1754007480000,115577.50,115727.30,115577.40,115727.20,318.025,1754007539999,36787326.09760,6009,123.828,14322369.18370,0
1754007540000,115727.20,115792.70,115706.10,115769.50,285.535,1754007599999,33050924.45290,4587,120.936,13997893.98020,0
1754007600000,115769.50,115820.00,115679.50,115691.80,269.930,1754007659999,31249422.49240,5132,128.361,14859839.94840,0
1754007660000,115691.70,115754.10,115650.80,115754.00,76.092,1754007719999,8803848.42810,2853,56.160,6498009.35630,0
1754007720000,115754.10,115824.40,115754.00,115773.30,119.951,1754007779999,13889811.96210,2936,70.562,8170800.86190,0
1754007780000,115773.20,115843.40,115760.10,115800.10,222.937,1754007839999,25818952.91870,4507,141.960,16440587.94900,0
1754007840000,115800.10,115877.80,115800.00,115859.50,238.694,1754007899999,27650418.19150,4529,128.047,14832995.16560,0
1754007900000,115859.40,115875.00,115718.30,115788.70,213.263,1754007959999,24697326.59930,4037,112.234,12997029.02050,0
1754007960000,115788.80,115820.00,115758.70,115758.70,108.244,1754008019999,12534479.59010,2980,58.032,6719878.57900,0
1754008020000,115758.70,115758.70,115577.40,115577.70,212.557,1754008079999,24580550.93200,3827,64.259,7431124.99500,0
1754008080000,115577.70,115697.50,115538.60,115677.40,251.197,1754008139999,29043712.62460,4667,168.065,19431149.04130,0
1754008140000,115677.50,115785.60,115677.40,115734.90,71.724,1754008199999,8301148.60150,2385,50.339,5826081.38390,0
1754008200000,115734.90,115734.90,115677.70,115722.50,88.566,1754008259999,10247516.93330,3204,56.964,6590815.90350,0
1754008260000,115722.50,115725.90,115600.50,115600.50,144.965,1754008319999,16764889.04670,3292,66.116,7646357.42210,0
1754008320000,115600.50,115610.00,115540.70,115540.70,61.415,1754008379999,7098129.89160,2327,24.516,2833568.78200,0
1754008380000,115540.70,115563.60,115421.40,115431.50,115.950,1754008439999,13391085.76460,3597,36.270,4188629.66930,0
1754008440000,115431.40,115458.70,115430.20,115452.30,102.380,1754008499999,11818923.14150,2235,60.105,6938586.94770,0
1754008500000,115452.40,115452.40,115358.60,115421.00,149.431,1754008559999,17244544.61070,3657,66.551,7680131.26800,0
1754008560000,115421.00,115547.30,115412.40,115481.70,85.548,1754008619999,9880467.39970,3488,57.491,6640058.45390,0
1754008620000,115481.60,115613.50,115469.50,115613.50,95.137,1754008679999,10992645.77870,3043,59.551,6881084.31460,0
1754008680000,115613.50,115637.90,115590.20,115590.20,107.317,1754008739999,12407682.28840,2513,60.109,6949623.74950,0
1754008740000,115590.30,115646.80,115560.00,115646.80,62.631,1754008799999,7239528.56550,2192,39.651,4583236.27130,0
1754008800000,115647.30,115650.00,115600.00,115631.40,101.432,1754008859999,11727812.21050,2638,61.480,7108529.23660,0
1754008860000,115631.40,115650.00,115506.80,115506.80,59.107,1754008919999,6832655.39480,2319,19.344,2236266.39530,0
1754008920000,115506.90,115622.80,115492.00,115575.70,76.555,1754008979999,8846520.81060,3417,48.157,5564680.55350,0
1754008980000,115575.70,115575.80,115422.20,115429.90,107.475,1754009039999,12411204.57100,3737,42.438,4899593.33710,0
1754009040000,115429.80,115470.30,115424.00,115450.00,62.401,1754009099999,7204241.13520,2275,34.442,3976262.21520,0
1754009100000,115450.10,115458.80,115384.70,115384.70,97.553,1754009159999,11261278.50970,2265,44.806,5172659.35660,0
