open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1758844800000,108934.60,108945.00,108900.00,108918.80,83.667,1758844859999,9113087.49340,2900,36.722,3999608.34140,0
1758844860000,108918.80,108945.10,108898.80,108941.30,58.262,1758844919999,6345683.35770,2328,26.545,2891079.33020,0
1758844920000,108941.40,109093.80,108941.30,109093.80,126.959,1758844979999,13842120.42250,3274,100.469,10954051.67710,0
1758844980000,109093.70,109190.00,109093.70,109128.20,276.031,1758845039999,30127500.37860,5339,194.793,21260243.27630,0
1758845040000,109128.20,109128.20,109094.80,109100.60,61.471,1758845099999,6707105.66380,2338,19.388,2115419.98180,0
1758845100000,109100.60,109146.50,109080.00,109117.60,104.858,1758845159999,11440877.62000,3350,60.537,6605202.83360,0
1758845160000,109117.50,109216.60,109117.50,109157.70,124.180,1758845219999,13557893.64530,3193,67.328,7350410.62440,0
1758845220000,109157.70,109238.70,109150.00,109188.40,124.413,1758845279999,13586952.63100,3384,92.186,10067615.85790,0
1758845280000,109188.30,109262.10,109176.40,109262.00,83.123,1758845339999,9078370.54490,2236,44.638,4875311.80150,0
1758845340000,109262.00,109262.10,109147.40,109173.80,91.033,1758845399999,9939151.61520,2722,35.664,3893621.02970,0
1758845400000,109173.80,109222.90,109122.70,109215.10,438.610,1758845459999,47885245.60470,4240,375.114,40953530.40190,0
1758845460000,109215.00,109315.90,109209.00,109249.10,112.593,1758845519999,12303729.22680,3334,67.389,7363920.69420,0
1758845520000,109249.10,109255.70,109221.20,109243.10,51.039,1758845579999,5575519.82880,1967,26.985,2947758.73750,0
1758845580000,109243.00,109289.90,109243.00,109251.80,46.255,1758845639999,5054408.32580,1806,17.154,1874459.72450,0
1758845640000,109251.70,109268.50,109244.90,109247.10,33.489,1758845699999,3658914.09360,1185,11.853,1295003.69940,0
1758845700000,109247.10,109295.70,109234.80,109262.10,319.655,1758845759999,34928249.79800,3298,257.305,28115314.48580,0
1758845760000,109262.10,109262.20,109176.20,109176.30,102.458,1758845819999,11189860.55220,3104,24.684,2695611.83620,0
1758845820000,109176.30,109215.60,109175.10,109215.50,47.172,1758845879999,5150882.26400,1536,18.120,1978552.84340,0
