open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1753660800000,119423.50,119470.70,119353.90,119357.70,144.345,1753660859999,17237068.30940,2443,69.810,8337527.12460,0
1753660860000,119357.60,119385.40,119355.80,119377.70,44.625,1753660919999,5327075.56850,1400,14.049,1677057.40300,0
1753660920000,119377.70,119398.50,119366.30,119367.50,40.457,1753660979999,4829769.71190,1130,9.483,1132076.92250,0
1753660980000,119367.50,119396.50,119367.50,119373.40,44.899,1753661039999,5360108.91870,1055,18.922,2258892.90560,0
1753661040000,119373.40,119373.50,119353.90,119365.50,31.365,1753661099999,3743786.54780,1030,7.908,943868.49960,0
1753661100000,119365.60,119365.60,119354.00,119354.10,18.131,1753661159999,2164118.70240,743,5.261,627950.43440,0
1753661160000,119354.00,119376.20,119354.00,119359.60,38.532,1753661219999,4599293.45540,797,15.709,1875041.32680,0
1753661220000,119359.60,119359.70,119359.60,119359.60,15.983,1753661279999,1907724.78720,432,3.004,358556.53880,0
1753661280000,119359.60,119400.00,119334.10,119384.80,77.676,1753661339999,9271341.49790,1565,37.961,4531020.16260,0
1753661340000,119384.70,119397.30,119359.10,119365.80,25.507,1753661399999,3045039.12190,961,15.609,1863388.83270,0
1753661400000,119365.80,119365.90,119334.80,119343.70,25.617,1753661459999,3057226.47480,862,7.655,913522.05930,0
1753661460000,119343.70,119360.00,119334.70,119359.90,29.691,1753661519999,3543475.29830,826,16.183,1931357.52200,0
1753661520000,119360.00,119379.30,119332.60,119332.60,29.403,1753661579999,3509781.72810,1043,5.810,693523.84940,0
1753661580000,119332.60,119419.30,119332.60,119419.30,68.773,1753661639999,8209305.41500,1189,61.867,7385046.25030,0
1753661640000,119419.30,119455.30,119400.90,119455.30,42.141,1753661699999,5032264.34220,1344,26.111,3117958.36250,0
1753661700000,119455.70,119545.90,119411.50,119545.90,88.265,1753661759999,10545589.76050,2613,55.663,6650829.29670,0
1753661760000,119545.80,119545.90,119480.00,119523.40,85.606,1753661819999,10231252.88450,2398,29.012,3467103.95170,0
1753661820000,119523.40,119558.90,119508.00,119547.50,70.559,1753661879999,8434755.74030,2033,32.667,3905060.70410,0
1753661880000,119547.40,119556.90,119515.60,119515.60,29.686,1753661939999,3548808.66810,940,11.110,1328112.10990,0
1753661940000,119515.60,119636.00,119515.60,119611.50,124.980,1753661999999,14947126.88480,2760,74.996,8968323.25530,0
1753662000000,119611.40,119653.50,119575.00,119653.50,109.941,1753662059999,13152017.98210,2353,59.441,7111078.73820,0
1753662060000,119653.40,119688.80,119556.00,119556.00,100.525,1753662119999,12028497.19580,2718,49.533,5927389.55410,0
1753662120000,119556.10,119556.10,119488.00,119556.10,104.888,1753662179999,12535483.25080,2536,48.116,5750103.89060,0
1753662180000,119556.00,119628.70,119525.00,119573.00,90.004,1753662239999,10763214.92540,2480,28.895,3455360.45020,0
1753662240000,119572.90,119645.30,119572.90,119645.20,67.896,1753662299999,8121851.37330,1950,51.328,6139894.18960,0
1753662300000,119645.20,119669.50,119600.00,119644.90,72.902,1753662359999,8721313.48560,2342,39.744,4754646.88990,0
1753662360000,119644.90,119692.30,119622.80,119649.40,66.635,1753662419999,7974015.43030,2271,36.082,4317907.72810,0
1753662420000,119649.50,119666.00,119608.90,119658.80,57.385,1753662479999,6864994.36890,1421,31.440,3761178.51630,0
1753662480000,119658.70,119658.70,119603.10,119639.90,52.780,1753662539999,6313843.88880,1657,17.551,2099423.10670,0
1753662540000,119639.90,119658.20,119639.40,119639.50,58.047,1753662599999,6945134.76370,1476,41.801,5001324.14580,0
1753662600000,119639.40,119641.90,119560.00,119575.10,114.122,1753662659999,13647951.21010,2487,29.175,3488858.36860,0
1753662660000,119575.00,119589.10,119538.40,119586.10,31.125,1753662719999,3721432.51000,1669,10.482,1253237.45590,0
1753662720000,119586.00,119609.90,119502.00,119502.00,51.996,1753662779999,6216146.34100,2037,8.198,980185.39270,0
1753662780000,119502.00,119543.60,119461.50,119537.80,50.461,1753662839999,6030564.59500,1921,18.290,2185566.27730,0
1753662840000,119537.80,119583.80,119537.80,119566.80,51.599,1753662899999,6169417.69930,1507,27.000,3228071.34360,0
1753662900000,119566.70,119580.00,119536.20,119567.70,37.331,1753662959999,4462821.12540,1182,19.196,2294716.13950,0
1753662960000,119567.70,119588.00,119486.90,119497.20,33.546,1753663019999,4010009.75990,1568,12.503,1494725.52490,0
1753663020000,119497.20,119530.00,119480.00,119480.10,24.268,1753663079999,2900313.00970,1089,11.974,1431055.25400,0
1753663080000,119480.00,119480.10,119404.50,119404.50,70.710,1753663139999,8446639.46760,1558,26.541,3170723.70870,0
1753663140000,119404.40,119445.00,119384.10,119424.90,65.752,1753663199999,7851585.69370,1478,36.778,4391858.89250,0
1753663200000,119424.80,119424.80,119325.10,119375.60,89.568,1753663259999,10690901.80750,2416,23.204,2769480.83410,0
1753663260000,119375.60,119418.00,119332.20,119332.20,62.411,1753663319999,7450909.57510,1678,31.151,3719060.30530,0
1753663320000,119332.30,119343.90,119289.60,119337.80,101.296,1753663379999,12086088.70810,2275,55.827,6661057.59560,0
1753663380000,119337.80,119350.00,119255.10,119255.10,50.461,1753663439999,6020159.96700,1522,11.836,1412091.79660,0
1753663440000,119255.10,119275.20,119240.40,119240.70,66.133,1753663499999,7886424.12760,1626,27.046,3225322.64420,0
1753663500000,119240.60,119287.60,119201.40,119201.40,72.016,1753663559999,8587865.21510,2309,29.282,3492126.23510,0
1753663560000,119201.10,119239.20,119139.80,119239.20,104.407,1753663619999,12442859.67790,3002,36.586,4360271.59680,0
1753663620000,119239.10,119271.00,119179.30,119179.30,80.791,1753663679999,9634027.76540,1950,47.893,5711344.71460,0
1753663680000,119179.30,119198.20,119133.00,119139.60,55.992,1753663739999,6672066.92710,2081,25.059,2986115.42040,0
1753663740000,119139.70,119189.80,119126.20,119140.10,75.578,1753663799999,9005574.37920,1912,43.789,5217649.68120,0
1753663800000,119140.10,119204.10,119122.20,119189.70,61.024,1753663859999,7271925.59050,1510,32.682,3894451.21650,0
1753663860000,119189.70,119210.10,119141.50,119210.00,66.270,1753663919999,7897668.96270,1735,45.818,5460284.69120,0
1753663920000,119210.10,119300.40,119210.10,119230.00,123.017,1753663979999,14672408.31800,2494,38.623,4606385.41530,0
1753663980000,119230.10,119350.00,119230.00,119350.00,50.844,1753664039999,6065808.29990,1579,41.966,5006498.83700,0
1753664040000,119350.00,119378.80,119309.60,119309.60,43.385,1753664099999,5178391.88140,1346,12.942,1544632.73630,0
1753664100000,119309.70,119359.90,119291.30,119359.90,24.402,1753664159999,2911565.16730,1293,14.021,1672926.42190,0
1753664160000,119359.90,119365.90,119290.00,119290.00,15.791,1753664219999,1884409.39130,921,3.735,445743.84500,0
1753664220000,119290.10,119290.10,119255.00,119281.90,25.095,1753664279999,2993047.34900,821,14.073,1678336.44710,0
1753664280000,119282.00,119299.60,119253.80,119299.60,22.321,1753664339999,2662151.67510,959,14.036,1674006.16190,0
1753664340000,119299.60,119299.60,119228.80,119228.80,35.729,1753664399999,4261734.10970,916,22.691,2706697.10020,0
1753664400000,119228.90,119234.60,119140.00,119140.10,56.175,1753664459999,6695730.49360,1667,20.740,2472401.40850,0
1753664460000,119140.10,119140.10,119109.00,119115.20,73.783,1753664519999,8789115.80500,1873,28.733,3422650.14710,0
1753664520000,119115.30,119115.30,119058.90,119058.90,144.867,1753664579999,17250658.86340,2416,51.753,6162515.33970,0
