open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1753315200000,118713.40,118720.00,118660.40,118660.40,100.364,1753315259999,11911900.70970,2354,33.793,4010603.94700,0
1753315260000,118660.40,118660.50,118609.00,118634.00,121.675,1753315319999,14435066.79290,1647,20.553,2438420.69320,0
1753315320000,118634.00,118750.50,118633.90,118713.50,617.294,1753315379999,73284605.53210,5439,400.810,47580022.15420,0
1753315380000,118713.50,118713.50,118638.30,118638.30,64.891,1753315439999,7701250.82090,1696,19.142,2271549.75010,0
1753315440000,118637.90,118637.90,118588.60,118588.60,58.687,1753315499999,6961134.79040,1292,9.087,1077870.24320,0
1753315500000,118588.70,118610.00,118557.80,118557.80,65.573,1753315559999,7776046.59010,1387,34.573,4100200.86520,0
1753315560000,118557.80,118575.80,118529.50,118575.80,52.073,1753315619999,6172912.70240,1438,26.531,3145002.01790,0
1753315620000,118575.70,118686.90,118575.70,118686.90,66.774,1753315679999,7921736.08560,1753,46.863,5559100.69330,0
1753315680000,118686.90,118686.90,118648.70,118685.00,33.654,1753315739999,3993756.36540,1108,14.960,1775308.36800,0
1753315740000,118685.00,118719.80,118684.90,118692.20,42.170,1753315799999,5005578.88240,1210,21.015,2494410.29190,0
1753315800000,118692.30,118715.10,118691.30,118691.40,54.128,1753315859999,6425070.85970,1083,27.955,3318235.88360,0
1753315860000,118691.40,118750.10,118691.40,118743.00,83.535,1753315919999,9918685.97370,2012,68.948,8186562.80150,0
1753315920000,118743.10,118743.10,118722.80,118722.90,46.150,1753315979999,5479683.38940,1545,24.960,2963688.27610,0
1753315980000,118722.90,118760.00,118722.80,118741.40,85.674,1753316039999,10173771.09190,1645,49.429,5869482.21820,0
1753316040000,118741.30,118741.40,118675.60,118702.50,70.149,1753316099999,8327256.53690,1415,11.362,1348639.76750,0
1753316100000,118702.60,118702.60,118622.40,118639.30,32.489,1753316159999,3855431.30860,1499,13.531,1605710.43660,0
1753316160000,118639.30,118717.80,118639.30,118692.70,106.223,1753316219999,12607320.25060,1476,29.282,3475061.69220,0
1753316220000,118692.70,118704.80,118671.00,118700.30,40.766,1753316279999,4838202.32310,1392,23.718,2814825.05820,0
1753316280000,118700.20,118736.00,118682.00,118736.00,100.399,1753316339999,11918515.28660,1116,89.724,10651381.47760,0
1753316340000,118735.90,118865.10,118724.20,118865.10,464.913,1753316399999,55226428.45640,6599,364.390,43285066.59080,0
1753316400000,118865.00,118900.00,118855.30,118887.00,274.605,1753316459999,32646825.74560,3684,226.900,26975631.87150,0
1753316460000,118887.10,118896.10,118872.90,118894.70,60.962,1753316519999,7247707.63080,1468,25.893,3078360.81390,0
1753316520000,118894.70,118900.00,118894.70,118895.90,77.931,1753316579999,9265893.89930,987,54.877,6524793.40810,0
1753316580000,118895.90,118896.00,118853.10,118853.30,37.278,1753316639999,4431438.70890,1317,13.845,1645786.49300,0
1753316640000,118853.40,118883.10,118853.30,118883.10,25.398,1753316699999,3019125.83950,1078,20.812,2473992.03440,0
1753316700000,118883.10,118883.10,118849.50,118849.60,51.275,1753316759999,6095150.77720,903,5.161,613488.14140,0
1753316760000,118849.50,118849.60,118800.40,118805.10,55.146,1753316819999,6552628.22380,1125,17.655,2097699.39060,0
1753316820000,118805.10,118858.10,118805.00,118818.90,38.595,1753316879999,4586115.90160,1106,18.591,2209011.35470,0
1753316880000,118818.80,118864.80,118814.20,118864.80,39.486,1753316939999,4692887.74780,930,26.655,3168024.73610,0
1753316940000,118864.80,119067.00,118864.80,118991.50,1482.023,1753316999999,176282701.75850,11713,1081.929,128686753.33150,0
1753317000000,118991.60,118991.60,118857.10,118886.80,177.191,1753317059999,21073147.38100,3264,79.615,9468072.46250,0
1753317060000,118887.20,118985.00,118887.20,118981.30,90.526,1753317119999,10767283.73680,2048,60.053,7142263.72890,0
1753317120000,118981.20,119000.00,118970.20,119000.00,71.019,1753317179999,8449835.92570,1733,42.874,5101092.62740,0
1753317180000,118999.90,119015.20,118970.00,119014.90,120.374,1753317239999,14323763.75600,1571,32.758,3898202.36830,0
1753317240000,119014.90,119059.20,119014.80,119059.20,118.426,1753317299999,14098355.23890,2233,82.757,9851929.06740,0
1753317300000,119059.20,119059.20,119055.10,119059.20,52.996,1753317359999,6309617.67540,1381,38.910,4632563.80760,0
1753317360000,119059.20,119088.00,119009.80,119009.80,245.226,1753317419999,29196158.29520,3202,105.116,12515676.19440,0
1753317420000,119009.80,119041.60,119009.80,119041.60,49.301,1753317479999,5868037.44830,1137,25.377,3020514.62670,0
1753317480000,119041.60,119102.40,119041.50,119102.30,127.615,1753317539999,15197373.42760,2577,95.973,11429075.27270,0
1753317540000,119102.30,119102.40,119064.50,119072.60,103.019,1753317599999,12268482.92900,1799,25.131,2992524.62770,0
1753317600000,119072.60,119072.60,119030.80,119045.80,76.395,1753317659999,9094833.91010,1296,13.940,1659521.95650,0
1753317660000,119045.80,119063.10,119045.80,119063.00,41.167,1753317719999,4901102.86700,962,23.706,2822294.72040,0
1753317720000,119063.10,119063.10,119031.30,119031.30,36.533,1753317779999,4349260.60300,861,7.179,854659.17180,0
1753317780000,119031.30,119047.50,119002.30,119018.00,45.836,1753317839999,5455346.90050,1256,20.642,2456763.98280,0
1753317840000,119018.00,119018.10,118980.20,119014.20,43.826,1753317899999,5215099.67300,1211,14.331,1705318.92900,0
1753317900000,119014.20,119014.20,118885.20,118885.20,68.686,1753317959999,8169547.59380,1898,15.348,1825564.37050,0
