open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1754092800000,113244.80,113303.60,113145.00,113273.10,311.571,1754092859999,35275684.31180,6093,217.996,24681400.82890,0
1754092860000,113274.10,113317.20,113265.60,113315.50,81.161,1754092919999,9195235.91120,2591,37.340,4230527.78820,0
1754092920000,113315.50,113315.50,113212.10,113221.20,135.587,1754092979999,15355262.26120,2911,54.393,6160330.78150,0
1754092980000,113221.20,113311.40,113202.90,113203.00,130.033,1754093039999,14725706.32490,3169,48.247,5463699.64130,0
1754093040000,113203.00,113250.00,113159.50,113179.30,59.698,1754093099999,6757975.81140,2380,41.093,4651808.70820,0
1754093100000,113179.40,113279.00,113159.60,113203.50,155.393,1754093159999,17592587.73620,3862,125.268,14181897.05210,0
1754093160000,113203.50,113302.80,113191.70,113295.40,95.474,1754093219999,10812839.32030,3447,68.739,7784798.03440,0
1754093220000,113295.30,113313.60,113252.60,113313.60,79.154,1754093279999,8967368.33550,2056,32.971,3735121.70020,0
1754093280000,113313.60,113316.20,113224.00,113239.80,46.068,1754093339999,5218219.63620,2270,17.193,1947259.84480,0
1754093340000,113239.80,113281.50,113205.40,113258.20,63.776,1754093399999,7221328.79090,1734,35.789,4052125.28810,0
1754093400000,113257.90,113270.00,113208.20,113263.40,37.534,1754093459999,4250466.75100,1602,16.125,1825856.57760,0
1754093460000,113263.20,113292.40,113249.30,113292.30,34.096,1754093519999,3862091.18720,1494,22.471,2545261.69820,0
1754093520000,113292.30,113322.70,113264.60,113300.00,73.225,1754093579999,8296449.26680,1862,46.563,5275523.79650,0
1754093580000,113300.00,113368.50,113300.00,113312.80,77.788,1754093639999,8816628.02500,1929,51.815,5872851.91220,0
1754093640000,113312.90,113363.00,113300.00,113300.10,49.643,1754093699999,5626576.34650,1601,31.152,3530994.25090,0
1754093700000,113300.10,113369.00,113291.60,113368.90,59.123,1754093759999,6699519.34320,1588,31.018,3515004.81770,0
1754093760000,113369.00,113394.40,113357.30,113394.40,112.570,1754093819999,12762359.72050,2578,76.946,8723453.56160,0
1754093820000,113394.40,113458.90,113394.30,113458.80,151.518,1754093879999,17186103.45380,3114,96.893,10989618.12310,0
1754093880000,113458.70,113486.60,113404.50,113486.50,95.947,1754093939999,10884633.13030,2482,40.223,4563351.86470,0
1754093940000,113486.60,113500.00,113455.50,113499.90,88.967,1754093999999,10096753.54710,1578,44.926,5098873.27370,0
1754094000000,113500.00,113500.00,113440.30,113440.30,87.144,1754094059999,9888069.83010,1485,12.476,1415687.75280,0
1754094060000,113440.40,113487.80,113440.30,113487.80,42.792,1754094119999,4854955.62330,1023,32.213,3654818.81020,0
1754094120000,113487.80,113487.80,113456.10,113487.00,50.883,1754094179999,5774095.69380,1149,14.561,1652265.62360,0
1754094180000,113486.90,113499.00,113463.80,113472.20,46.180,1754094239999,5240826.05570,1034,16.059,1822500.40730,0
1754094240000,113472.20,113500.00,113472.00,113499.90,27.440,1754094299999,3113949.00300,893,16.498,1872221.55940,0
1754094300000,113499.90,113520.00,113389.90,113408.70,133.285,1754094359999,15124646.51930,2525,46.504,5277432.75750,0
1754094360000,113408.70,113511.40,113408.70,113511.40,44.664,1754094419999,5067965.56100,1494,25.848,2932830.78310,0
1754094420000,113511.60,113568.00,113510.40,113529.90,147.839,1754094479999,16785520.23440,2131,128.425,14581228.90960,0
1754094480000,113529.80,113565.70,113524.20,113540.60,99.370,1754094539999,11282655.29940,1696,71.338,8099977.45480,0
1754094540000,113540.50,113550.00,113503.60,113514.70,73.486,1754094599999,8343310.29640,1410,46.892,5324083.14190,0
1754094600000,113514.60,113514.70,113401.10,113410.00,62.916,1754094659999,7138239.13820,1839,31.362,3558578.32590,0
1754094660000,113410.00,113475.30,113387.20,113456.90,52.209,1754094719999,5922085.12660,1662,25.595,2903213.43110,0
1754094720000,113457.00,113488.90,113438.30,113438.30,53.344,1754094779999,6053280.58810,1344,20.750,2354533.75710,0
1754094780000,113438.30,113479.10,113426.40,113479.10,18.950,1754094839999,2149600.57220,1182,13.233,1501083.12350,0
1754094840000,113479.10,113484.20,113415.00,113442.50,45.656,1754094899999,5180388.39120,1920,14.210,1612263.95610,0
1754094900000,113442.60,113504.40,113442.50,113487.90,50.596,1754094959999,5741595.58470,1368,36.676,4161938.41370,0
1754094960000,113487.80,113504.30,113466.30,113489.90,33.050,1754095019999,3750858.82250,1164,21.635,2455334.28610,0
1754095020000,113489.90,113544.60,113489.80,113533.20,37.396,1754095079999,4245169.93030,1308,17.228,1955735.41820,0
1754095080000,113533.10,113533.10,113473.30,113473.30,30.317,1754095139999,3441024.85410,1559,9.368,1063252.23050,0
1754095140000,113473.40,113517.30,113473.40,113517.30,22.571,1754095199999,2561632.16500,1133,16.342,1854638.40210,0
1754095200000,113517.30,113651.80,113517.20,113625.80,173.536,1754095259999,19711653.05280,3230,152.540,17326370.72010,0
1754095260000,113625.90,113625.90,113467.90,113574.80,127.849,1754095319999,14518511.96480,4238,37.876,4301092.53180,0
1754095320000,113574.90,113590.00,113574.80,113580.20,49.902,1754095379999,5668060.89370,1565,26.147,2969777.48930,0
1754095380000,113580.20,113615.90,113557.80,113566.40,58.336,1754095439999,6626923.88130,2936,36.648,4163153.60730,0
1754095440000,113566.50,113595.70,113551.00,113582.50,55.192,1754095499999,6268631.01950,1783,32.534,3695147.08550,0
1754095500000,113582.50,113633.40,113582.40,113623.50,58.115,1754095559999,6602580.31310,1479,42.211,4795619.08110,0
1754095560000,113623.60,113635.20,113581.00,113589.50,39.547,1754095619999,4493258.88170,1438,21.902,2488527.30190,0
1754095620000,113589.60,113640.00,113589.50,113630.00,34.123,1754095679999,3877298.91930,1413,20.792,2362434.35780,0
1754095680000,113630.10,113634.80,113590.00,113629.90,34.827,1754095739999,3957003.35130,1375,14.817,1683480.93900,0
1754095740000,113629.80,113683.90,113629.80,113683.80,41.328,1754095799999,4697661.84140,1460,34.083,3874119.08090,0
1754095800000,113683.90,113737.10,113662.70,113737.10,193.308,1754095859999,21977356.42450,2327,154.475,17562425.44900,0
1754095860000,113737.10,113753.80,113674.30,113724.20,121.495,1754095919999,13817649.03890,2629,43.778,4978925.27770,0
1754095920000,113724.20,113740.00,113720.50,113740.00,71.250,1754095979999,8103511.61800,1432,44.673,5080810.72610,0
1754095980000,113740.00,113769.20,113727.20,113769.20,52.234,1754096039999,5941531.62900,1626,35.534,4041895.97440,0
1754096040000,113769.10,113787.30,113769.10,113787.30,39.127,1754096099999,4451953.83160,1419,28.977,3297042.39650,0
1754096100000,113787.30,113788.00,113741.30,113741.30,55.617,1754096159999,6327963.51590,1474,13.321,1515644.13000,0
1754096160000,113741.40,113741.40,113709.20,113715.90,59.350,1754096219999,6749007.34620,1325,30.329,3448826.54870,0
1754096220000,113716.00,113722.20,113650.80,113722.20,86.519,1754096279999,9835135.76440,1994,18.881,2146595.61140,0
1754096280000,113722.10,113742.40,113722.10,113739.00,28.547,1754096339999,3246858.44650,862,19.603,2229559.33240,0
1754096340000,113738.90,113762.70,113738.90,113762.70,23.541,1754096399999,2677673.93190,809,13.309,1513849.67270,0
1754096400000,113762.60,113769.20,113740.20,113769.10,51.543,1754096459999,5863547.66140,1858,21.114,2401907.42100,0
1754096460000,113769.20,113788.00,113769.10,113787.90,41.451,1754096519999,4716239.25860,1046,25.935,2950927.12860,0
1754096520000,113788.00,113800.00,113787.90,113800.00,53.069,1754096579999,6039191.99820,1085,44.750,5092503.29730,0
1754096580000,113799.90,113840.00,113799.90,113840.00,61.875,1754096639999,7042633.76400,1722,40.681,4630263.89350,0
1754096640000,113840.00,113863.00,113839.90,113863.00,81.692,1754096699999,9300410.83180,1351,72.720,8278955.79560,0
1754096700000,113863.00,113863.00,113815.70,113816.90,86.797,1754096759999,9881460.98660,1621,26.268,2990464.67900,0
1754096760000,113816.90,113816.90,113758.30,113771.40,68.087,1754096819999,7746887.65750,2119,22.040,2507665.34780,0
1754096820000,113771.50,113771.50,113672.60,113679.00,81.771,1754096879999,9299070.24730,2220,25.088,2852869.61790,0
1754096880000,113679.10,113689.90,113669.20,113689.80,28.999,1754096939999,3296506.97550,1147,13.952,1586023.85570,0
1754096940000,113689.90,113689.90,113680.70,113680.70,23.451,1754096999999,2666037.05100,742,5.415,615589.57730,0
1754097000000,113680.80,113680.80,113638.10,113660.80,36.124,1754097059999,4105783.29700,1368,16.527,1878293.95930,0
1754097060000,113660.80,113663.10,113654.30,113663.00,25.927,1754097119999,2946816.57900,668,10.312,1172037.95600,0
1754097120000,113663.00,113688.00,113663.00,113664.00,34.191,1754097179999,3886725.85710,1202,16.346,1858074.02830,0
1754097180000,113664.00,113665.70,113620.30,113665.70,42.690,1754097239999,4851234.28320,1575,18.346,2084678.43180,0
1754097240000,113665.60,113730.00,113665.60,113730.00,36.865,1754097299999,4191236.13920,1194,31.183,3545182.56160,0
1754097300000,113729.90,113732.70,113711.20,113721.70,27.268,1754097359999,3100930.17420,866,11.851,1347628.83990,0
1754097360000,113721.80,113800.00,113721.70,113799.90,36.040,1754097419999,4100918.39470,1100,30.184,3434591.92700,0
1754097420000,113799.90,113808.00,113751.20,113751.30,111.573,1754097479999,12696369.23000,1721,15.571,1771923.68780,0
1754097480000,113751.30,113751.30,113734.50,113734.60,12.954,1754097539999,1473466.07520,642,2.733,310866.23810,0
1754097540000,113734.50,113734.60,113579.60,113584.50,75.830,1754097599999,8617333.99300,2223,7.854,892560.51130,0
1754097600000,113584.50,113652.00,113584.50,113629.40,41.628,1754097659999,4729892.44870,1327,23.960,2722183.00890,0
1754097660000,113629.40,113629.50,113598.50,113598.50,19.224,1754097719999,2184131.75100,749,2.535,288007.71620,0
1754097720000,113598.60,113646.60,113598.50,113646.50,33.966,1754097779999,3859404.10330,1123,24.485,2782066.75080,0
1754097780000,113646.60,113646.60,113566.20,113566.20,28.827,1754097839999,3274716.31950,1091,5.132,582948.95240,0
1754097840000,113566.00,113566.10,113561.40,113566.00,28.463,1754097899999,3232403.71330,702,12.541,1424208.04530,0
1754097900000,113566.00,113602.40,113566.00,113602.30,94.026,1754097959999,10679095.45470,1076,75.342,8556709.27900,0
1754097960000,113602.30,113602.40,113581.60,113581.70,22.695,1754098019999,2578026.60420,673,4.204,477530.97800,0
1754098020000,113581.60,113581.70,113531.30,113531.40,39.933,1754098079999,4534489.89600,1337,3.332,378330.75250,0
1754098080000,113531.30,113531.40,113510.00,113510.00,95.308,1754098139999,10819467.26400,1237,10.672,1211492.10460,0
1754098140000,113510.00,113521.80,113454.50,113521.80,186.307,1754098199999,21139718.20170,2611,135.712,15398374.01630,0
1754098200000,113521.80,113554.90,113521.70,113554.90,26.071,1754098259999,2959904.89230,953,13.450,1527023.40110,0
1754098260000,113554.90,113555.40,113532.20,113532.30,31.074,1754098319999,3528477.50880,705,4.542,515725.95520,0
1754098320000,113532.20,113532.30,113357.10,113388.80,149.908,1754098379999,17003546.30790,3400,25.260,2864506.21420,0
1754098380000,113388.70,113489.40,113388.70,113489.40,34.198,1754098439999,3878690.61780,1597,17.986,2040114.47850,0
1754098440000,113489.40,113565.80,113489.30,113565.80,29.838,1754098499999,3387852.85490,1317,14.436,1638802.91450,0
1754098500000,113565.80,113580.50,113524.20,113524.20,37.731,1754098559999,4284914.87170,1115,21.014,2386545.18720,0
1754098560000,113524.20,113524.30,113524.20,113524.30,10.239,1754098619999,1162375.07160,470,7.878,894344.43540,0
1754098620000,113524.30,113595.90,113524.30,113595.90,39.548,1754098679999,4490625.94930,1328,28.290,3212475.73900,0
1754098680000,113595.90,113595.90,113563.20,113563.20,29.850,1754098739999,3390403.48380,684,14.794,1680288.76840,0
1754098740000,113563.20,113563.30,113469.30,113469.30,24.477,1754098799999,2778677.76900,1273,2.291,260114.61470,0
1754098800000,113469.30,113542.80,113469.30,113542.80,23.902,1754098859999,2712545.14580,1151,18.423,2090730.66790,0
1754098860000,113542.80,113553.00,113503.70,113535.00,24.848,1754098919999,2820866.26780,1082,8.227,933906.92040,0
1754098920000,113535.00,113566.50,113534.90,113566.50,7.642,1754098979999,867701.38540,736,6.399,726574.75420,0
1754098980000,113566.80,113568.00,113468.00,113481.30,45.528,1754099039999,5168797.96190,1393,7.920,898882.70990,0
1754099040000,113481.30,113500.00,113481.20,113499.90,9.030,1754099099999,1024845.32030,573,4.414,500957.55290,0
1754099100000,113500.00,113518.20,113496.50,113514.80,18.744,1754099159999,2127613.17020,1313,10.314,1170713.09350,0
1754099160000,113514.90,113530.00,113510.60,113510.60,13.186,1754099219999,1496928.23740,813,4.921,558638.42250,0
1754099220000,113510.70,113510.70,113468.00,113505.90,31.992,1754099279999,3630799.79860,1107,7.493,850379.96990,0
