open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1761004800000,110469.90,110470.00,110422.20,110429.70,57.293,1761004859999,6327745.04610,1827,22.915,2530842.78370,0
1761004860000,110429.60,110453.60,110429.60,110432.20,40.514,1761004919999,4474243.92060,1399,23.528,2598324.06160,0
1761004920000,110432.10,110432.10,110373.80,110416.00,128.661,1761004979999,14204438.91670,2884,35.937,3967387.57260,0
1761004980000,110416.00,110423.00,110288.00,110305.20,208.779,1761005039999,23036677.19570,5006,52.140,5753545.86890,0
1761005040000,110305.20,110355.00,110303.40,110347.10,64.590,1761005099999,7125775.37930,2208,45.754,5047751.05430,0
1761005100000,110347.20,110404.40,110288.00,110288.00,192.596,1761005159999,21250533.58830,3277,56.284,6210928.91600,0
1761005160000,110288.00,110322.10,110251.60,110259.30,184.754,1761005219999,20375102.62000,3274,68.184,7519976.26590,0
1761005220000,110259.30,110275.80,110229.80,110264.90,63.447,1761005279999,6995022.01280,2294,33.682,3713378.27870,0
1761005280000,110264.90,110299.00,110251.60,110251.60,49.908,1761005339999,5503767.39220,1762,22.729,2506558.22100,0
1761005340000,110251.70,110303.90,110235.40,110282.50,66.352,1761005399999,7315397.38780,2109,39.022,4302147.80640,0
1761005400000,110282.50,110303.50,110282.40,110303.50,41.783,1761005459999,4608572.82300,1388,19.121,2108974.85210,0
1761005460000,110303.50,110303.50,110246.80,110259.60,70.954,1761005519999,7824686.07910,2456,16.063,1771127.42280,0
1761005520000,110259.60,110265.60,110250.00,110263.50,28.308,1761005579999,3121194.33890,964,18.594,2050111.19350,0
1761005580000,110263.50,110277.20,110245.00,110277.20,26.376,1761005639999,2908145.24700,1163,18.269,2014321.74850,0
1761005640000,110277.20,110299.90,110097.40,110110.00,213.795,1761005699999,23553735.85040,6327,49.959,5503351.15370,0
1761005700000,110110.00,110242.70,110110.00,110222.10,58.826,1761005759999,6482133.17460,2975,34.401,3790197.77150,0
1761005760000,110222.20,110254.40,110212.20,110254.30,41.629,1761005819999,4588859.63090,2274,27.985,3084866.78430,0
1761005820000,110254.40,110308.30,110254.40,110273.40,31.506,1761005879999,3474397.00870,2400,21.173,2334860.58130,0
1761005880000,110273.40,110316.60,110273.30,110300.00,28.477,1761005939999,3140926.70200,1482,20.831,2297563.46970,0
1761005940000,110299.90,110320.00,110290.10,110314.20,49.614,1761005999999,5472832.34420,1505,35.361,3900585.99650,0
1761006000000,110314.20,110368.70,110314.10,110320.00,42.826,1761006059999,4725687.08950,2201,25.814,2848572.80540,0
1761006060000,110320.00,110320.10,110278.00,110311.10,29.965,1761006119999,3305035.14020,1674,8.833,974218.88550,0
1761006120000,110311.20,110337.10,110222.60,110222.60,44.878,1761006179999,4949940.19660,2481,20.366,2246729.24790,0
1761006180000,110222.20,110249.20,110141.70,110172.50,77.173,1761006239999,8505437.66330,2987,35.191,3878248.82290,0
1761006240000,110172.60,110248.70,110172.50,110231.50,30.174,1761006299999,3325785.13990,1976,13.398,1476531.73600,0
1761006300000,110231.50,110247.10,110210.50,110212.80,17.482,1761006359999,1926946.35610,1320,9.852,1085944.80250,0
1761006360000,110212.80,110249.80,110212.70,110220.40,27.721,1761006419999,3055775.32030,1945,19.002,2094628.42690,0
1761006420000,110220.50,110255.30,110206.40,110232.60,18.147,1761006479999,2000262.92410,1792,11.184,1232766.71200,0
1761006480000,110232.50,110263.70,110226.90,110256.20,21.169,1761006539999,2333833.40510,1314,17.504,1929765.45450,0
1761006540000,110256.30,110293.80,110256.20,110270.10,24.382,1761006599999,2688650.09380,1035,15.112,1666363.77340,0
1761006600000,110270.10,110312.50,110270.00,110283.40,46.104,1761006659999,5084444.99280,2291,33.131,3653571.67760,0
1761006660000,110283.40,110300.00,110270.00,110286.10,13.674,1761006719999,1508028.65560,1057,9.411,1037861.16980,0
1761006720000,110286.10,110327.90,110275.20,110281.60,23.156,1761006779999,2554190.46730,2161,12.601,1389922.45190,0
1761006780000,110281.60,110281.60,110207.40,110252.50,36.523,1761006839999,4026638.39680,1995,9.119,1005186.06650,0
1761006840000,110252.40,110314.20,110247.30,110314.10,26.790,1761006899999,2954507.09950,1705,20.762,2289864.59520,0
1761006900000,110314.20,110314.20,110263.10,110293.00,17.593,1761006959999,1940210.57410,1759,9.466,1043924.25970,0
1761006960000,110293.10,110342.70,110293.00,110342.70,30.354,1761007019999,3348849.85270,1292,22.870,2523101.01800,0
1761007020000,110342.70,110350.00,110307.30,110316.60,33.897,1761007079999,3740169.70770,1199,20.864,2302112.58810,0
1761007080000,110316.70,110350.10,110302.40,110334.80,32.053,1761007139999,3536411.87460,1950,13.615,1502077.06350,0
1761007140000,110334.60,110340.70,110334.60,110340.60,7.787,1761007199999,859179.86930,389,6.778,747851.51990,0
1761007200000,110340.70,110438.70,110340.70,110438.70,68.254,1761007259999,7535103.61510,2476,59.583,6577648.87300,0
1761007260000,110438.70,110453.80,110427.60,110445.10,29.419,1761007319999,3249220.35260,1384,16.423,1813860.44850,0
1761007320000,110445.10,110445.10,110404.90,110435.80,40.522,1761007379999,4474477.47830,1637,17.429,1924521.09160,0
1761007380000,110435.70,110453.80,110402.60,110402.70,36.082,1761007439999,3984858.88030,1233,13.831,1527526.83910,0
1761007440000,110402.70,110451.20,110402.70,110440.50,26.751,1761007499999,2954259.00550,1167,21.181,2339123.43200,0
1761007500000,110440.40,110451.20,110440.40,110450.20,25.398,1761007559999,2805112.06540,655,19.146,2114582.68770,0
1761007560000,110450.20,110450.30,110415.60,110433.90,33.134,1761007619999,3659268.40700,1434,11.526,1272875.76570,0
1761007620000,110433.80,110486.30,110412.60,110415.60,141.933,1761007679999,15676250.14320,3876,93.422,10318731.88380,0
1761007680000,110415.60,110420.10,110405.80,110414.90,17.688,1761007739999,1953048.24330,672,7.388,815739.01440,0
1761007740000,110415.00,110420.10,110369.10,110379.00,139.239,1761007799999,15371639.71300,1624,16.088,1775887.78510,0
1761007800000,110379.10,110411.20,110346.30,110392.30,33.390,1761007859999,3685905.59330,1993,22.649,2500211.12500,0
1761007860000,110392.20,110392.30,110360.70,110360.80,9.669,1761007919999,1067256.19520,717,2.385,263243.57150,0
1761007920000,110360.70,110404.00,110353.10,110386.40,30.653,1761007979999,3383377.20080,1730,15.286,1687209.75030,0
1761007980000,110386.50,110403.90,110363.20,110399.70,21.617,1761008039999,2386051.71100,1434,12.834,1416530.83020,0
1761008040000,110399.80,110418.70,110389.00,110418.70,25.411,1761008099999,2805560.96850,1650,19.182,2117856.10960,0
1761008100000,110418.60,110424.40,110391.90,110424.40,13.157,1761008159999,1452670.34910,1196,6.524,720322.30630,0
1761008160000,110424.40,110424.40,110410.00,110410.10,15.477,1761008219999,1708947.86920,655,5.926,654315.78900,0
1761008220000,110410.10,110443.90,110405.70,110443.90,14.232,1761008279999,1571501.01870,834,11.542,1274503.06600,0
1761008280000,110443.80,110443.90,110443.80,110443.90,13.631,1761008339999,1505460.52550,383,10.877,1201298.30030,0
1761008340000,110443.80,110443.90,110399.00,110399.00,16.236,1761008399999,1792987.33600,1152,4.593,507256.35270,0
1761008400000,110399.10,110438.90,110394.90,110398.50,81.115,1761008459999,8956633.96120,1839,63.169,6975005.02620,0
1761008460000,110398.50,110438.20,110398.40,110408.90,25.335,1761008519999,2797460.39210,1227,11.505,1270317.41520,0
1761008520000,110408.80,110427.60,110395.00,110409.50,36.671,1761008579999,4048689.58580,1445,27.085,2990265.85680,0
1761008580000,110409.40,110409.50,110250.00,110256.60,167.547,1761008639999,18484010.10940,4346,22.367,2468289.06560,0
1761008640000,110256.60,110311.80,110192.00,110270.00,115.020,1761008699999,12679829.72600,4309,48.404,5336532.16260,0
1761008700000,110270.00,110281.00,110218.20,110221.80,103.756,1761008759999,11438393.81740,3215,53.831,5934608.36150,0
1761008760000,110221.70,110242.30,110168.00,110183.70,64.617,1761008819999,7120648.71220,2678,15.128,1667073.77950,0
1761008820000,110183.60,110183.70,110122.70,110136.90,53.151,1761008879999,5854158.70080,2405,15.020,1654357.55110,0
1761008880000,110136.90,110166.90,110103.40,110166.90,70.153,1761008939999,7726204.25420,2102,54.481,6000459.78910,0
1761008940000,110166.90,110234.60,110166.80,110225.60,69.757,1761008999999,7688316.54080,2487,56.478,6224639.50210,0
1761009000000,110225.60,110258.60,110225.60,110233.30,33.753,1761009059999,3721134.95240,1761,16.376,1805320.72390,0
1761009060000,110233.40,110233.40,110192.10,110204.70,36.811,1761009119999,4056860.21490,1772,7.779,857300.31030,0
1761009120000,110204.70,110204.70,110110.50,110138.40,93.703,1761009179999,10321782.17990,3063,13.048,1437252.99680,0
1761009180000,110138.40,110138.40,110081.60,110081.70,91.315,1761009239999,10053855.06210,2511,29.757,3276209.26430,0
1761009240000,110081.60,110085.40,110058.00,110072.10,46.210,1761009299999,5086504.89150,1886,20.985,2309890.79450,0
1761009300000,110072.10,110099.40,110064.00,110081.50,32.381,1761009359999,3564499.09860,1917,20.046,2206679.20290,0
1761009360000,110081.50,110126.40,110081.30,110089.10,40.072,1761009419999,4412118.00000,2080,24.007,2643217.73410,0
1761009420000,110089.10,110100.00,110081.30,110097.70,21.660,1761009479999,2384556.40920,1028,9.110,1002937.88560,0
1761009480000,110097.70,110132.90,110097.70,110132.90,39.564,1761009539999,4356324.73380,1019,35.053,3859660.91290,0
1761009540000,110132.80,110132.90,110080.70,110087.60,25.458,1761009599999,2802955.74550,1342,5.975,657789.40050,0
1761009600000,110087.60,110161.00,110087.50,110159.70,34.010,1761009659999,3745578.17100,1843,27.062,2980326.13230,0
1761009660000,110159.70,110214.50,110159.70,110168.90,44.893,1761009719999,4946797.24120,2017,20.662,2276634.42190,0
1761009720000,110168.90,110212.20,110168.90,110202.00,13.863,1761009779999,1527650.96530,992,6.980,769149.53440,0
1761009780000,110202.10,110222.20,110190.20,110190.30,17.410,1761009839999,1918762.86790,1214,5.166,569364.60810,0
1761009840000,110190.20,110217.10,110190.20,110208.90,8.607,1761009899999,948551.07640,746,4.916,541771.95390,0
1761009900000,110208.80,110251.20,110208.80,110247.00,16.075,1761009959999,1771997.32210,1008,9.396,1035763.15990,0
1761009960000,110246.90,110247.00,110183.40,110214.40,33.035,1761010019999,3640878.44620,1818,6.205,683770.65000,0
1761010020000,110214.40,110224.40,110205.80,110214.00,8.643,1761010079999,952602.50100,879,5.366,591416.89330,0
1761010080000,110214.10,110224.50,110214.00,110224.50,6.670,1761010139999,735147.95970,424,3.641,401297.14670,0
1761010140000,110224.50,110224.50,110224.40,110224.50,4.184,1761010199999,461179.13060,265,2.410,265641.04500,0
1761010200000,110224.50,110255.30,110205.60,110211.80,31.999,1761010259999,3527103.83720,1562,15.681,1728486.21720,0
1761010260000,110211.70,110241.80,110201.10,110201.10,11.049,1761010319999,1217908.54720,1089,5.474,603401.09120,0
1761010320000,110201.20,110201.20,110136.30,110185.50,40.927,1761010379999,4508444.35600,1915,23.816,2623197.52470,0
1761010380000,110185.50,110189.10,110170.40,110170.50,11.776,1761010439999,1297472.34060,894,6.108,672975.97150,0
1761010440000,110170.50,110170.50,110131.80,110155.10,40.510,1761010499999,4461927.58140,1365,31.504,3469921.88210,0
1761010500000,110155.20,110165.30,110136.40,110150.00,17.580,1761010559999,1936538.64190,938,4.896,539301.63820,0
1761010560000,110150.10,110150.10,110097.60,110117.70,47.168,1761010619999,5193848.99950,1748,19.630,2161456.80390,0
1761010620000,110117.70,110117.70,110104.50,110108.90,13.740,1761010679999,1512885.49280,715,3.530,388674.42540,0
1761010680000,110109.00,110155.20,110074.20,110155.10,33.595,1761010739999,3699298.70510,2225,21.872,2408531.13970,0
1761010740000,110155.20,110155.20,110075.80,110085.00,68.598,1761010799999,7554375.33330,1902,17.332,1908775.82530,0
1761010800000,110085.10,110111.10,110085.00,110111.10,12.865,1761010859999,1416383.89870,791,8.710,958938.58500,0
1761010860000,110111.10,110116.70,110059.30,110082.80,61.055,1761010919999,6721574.77540,2144,8.184,900876.74910,0
1761010920000,110082.80,110099.40,110082.70,110083.60,37.894,1761010979999,4171732.02450,1026,24.448,2691467.19100,0
1761010980000,110083.70,110100.50,110035.00,110066.80,66.676,1761011039999,7338442.59360,2683,7.853,864364.55650,0
1761011040000,110066.90,110066.90,110050.00,110050.10,18.505,1761011099999,2036515.39450,607,3.979,437899.85610,0
1761011100000,110050.00,110160.60,110050.00,110152.50,128.733,1761011159999,14176183.18750,3145,108.857,11986993.18580,0
1761011160000,110152.30,110152.30,110104.20,110127.30,19.801,1761011219999,2180528.86820,1210,10.978,1208861.62780,0
1761011220000,110127.30,110127.30,110035.00,110035.10,151.198,1761011279999,16641055.83350,2313,5.020,552513.31680,0
1761011280000,110035.10,110035.10,110004.40,110004.40,29.644,1761011339999,3261468.02530,1173,5.576,613485.83150,0
1761011340000,110004.50,110020.00,109934.40,109960.80,279.098,1761011399999,30693486.39860,6629,50.000,5498515.94360,0
1761011400000,109960.90,109979.90,109954.90,109979.80,36.270,1761011459999,3988519.67860,1318,19.016,2091156.57910,0
1761011460000,109979.90,110032.50,109979.90,110016.50,150.422,1761011519999,16547010.02410,1930,123.212,13553463.50870,0
1761011520000,110016.50,110016.50,109948.90,109980.20,63.014,1761011579999,6929938.93560,2138,33.145,3644965.12650,0
1761011580000,109980.20,109980.30,109956.40,109956.50,18.273,1761011639999,2009429.90820,814,2.754,302836.27180,0
1761011640000,109956.50,109956.50,109878.70,109940.40,147.667,1761011699999,16230211.78260,4293,58.018,6376587.73340,0
1761011700000,109940.50,109940.50,109345.00,109558.20,1533.331,1761011759999,168055442.35510,24823,343.046,37598634.34500,0
1761011760000,109558.20,109800.80,109549.50,109794.20,605.003,1761011819999,66341987.90120,13090,381.135,41792448.09580,0
1761011820000,109794.20,109798.10,109713.30,109750.10,100.038,1761011879999,10980663.66060,3891,36.724,4031063.23690,0
1761011880000,109750.10,109775.20,109680.40,109743.80,163.906,1761011939999,17983209.47710,5868,74.643,8189359.46350,0
1761011940000,109743.80,109813.90,109743.70,109804.20,65.512,1761011999999,7193239.43270,2912,44.253,4858935.63200,0
1761012000000,109804.20,109866.00,109804.10,109819.00,101.182,1761012059999,11112958.95750,4556,59.983,6587994.88280,0
1761012060000,109819.00,109823.60,109725.40,109768.10,54.409,1761012119999,5972560.58970,2958,21.689,2380817.77860,0
1761012120000,109768.10,109768.10,109634.10,109654.40,93.814,1761012179999,10289392.12010,4020,29.486,3233903.47190,0
1761012180000,109654.40,109660.00,109600.50,109604.20,76.676,1761012239999,8406637.55810,2750,28.575,3133033.76740,0
1761012240000,109604.10,109631.00,109551.30,109567.90,131.477,1761012299999,14408253.50000,3760,34.171,3744915.68310,0
1761012300000,109568.00,109587.90,109525.10,109545.30,135.215,1761012359999,14813024.38440,3209,81.445,8922259.23100,0
1761012360000,109545.30,109608.00,109518.00,109600.00,109.704,1761012419999,12017517.24680,3476,64.559,7072309.31690,0
1761012420000,109600.00,109601.20,109400.00,109401.60,223.043,1761012479999,24413509.33120,6490,84.195,9215806.07310,0
1761012480000,109401.70,109550.90,109370.80,109550.80,265.126,1761012539999,29022181.91370,6369,211.641,23169035.06000,0
1761012540000,109550.90,109550.90,109418.00,109418.00,108.369,1761012599999,11862427.56330,3456,36.588,4005131.36360,0
1761012600000,109418.10,109498.60,109410.80,109481.70,95.515,1761012659999,10454539.74440,3945,57.881,6335311.50610,0
1761012660000,109481.70,109548.80,109455.30,109531.40,69.759,1761012719999,7639115.28000,3018,42.483,4652381.88910,0
1761012720000,109531.40,109623.40,109531.40,109620.50,96.652,1761012779999,10591183.62190,3544,76.824,8418387.82360,0
1761012780000,109620.60,109662.50,109579.60,109579.60,116.878,1761012839999,12813537.09870,3565,66.650,7307455.94260,0
1761012840000,109579.70,109603.20,109579.50,109579.50,24.679,1761012899999,2704373.73200,1198,13.319,1459528.01770,0
1761012900000,109579.60,109624.20,109508.90,109508.90,63.763,1761012959999,6985743.36970,3853,34.215,3748645.18160,0
1761012960000,109508.80,109540.40,109476.60,109529.30,44.544,1761013019999,4877756.50570,2527,26.642,2917362.14500,0
1761013020000,109529.20,109529.30,109407.30,109412.80,107.907,1761013079999,11809152.70630,4093,27.085,2964075.29670,0
1761013080000,109412.90,109558.00,109412.80,109551.30,48.151,1761013139999,5272172.78050,3391,36.606,4008230.44250,0
1761013140000,109551.30,109551.30,109458.30,109458.60,45.596,1761013199999,4992395.18930,3220,14.038,1537038.09770,0
1761013200000,109458.50,109498.40,109443.80,109454.50,64.236,1761013259999,7030955.98400,2706,34.354,3760034.69130,0
1761013260000,109454.60,109534.10,109454.50,109520.40,60.815,1761013319999,6659540.71550,3266,33.650,3684747.49260,0
1761013320000,109520.30,109541.90,109490.20,109498.10,59.173,1761013379999,6479797.38030,2466,37.072,4059592.43010,0
1761013380000,109498.00,109504.70,109475.60,109490.20,26.744,1761013439999,2928189.07190,1770,15.941,1745378.55080,0
1761013440000,109490.10,109490.20,109440.30,109440.30,40.401,1761013499999,4422286.37910,2155,13.801,1510553.00910,0
1761013500000,109440.30,109440.30,109407.20,109418.50,57.847,1761013559999,6329958.04470,2659,32.528,3559322.32970,0
1761013560000,109418.40,109418.50,109272.20,109310.90,345.561,1761013619999,37776166.49980,7436,108.330,11840864.73950,0
1761013620000,109310.90,109350.00,109250.00,109350.00,177.610,1761013679999,19412546.92570,5269,109.699,11990180.22590,0
1761013680000,109349.90,109351.40,109321.10,109341.40,60.048,1761013739999,6565598.80820,1955,26.157,2859973.80840,0
1761013740000,109341.50,109430.00,109341.40,109429.90,49.788,1761013799999,5446316.54310,2433,39.587,4330328.94840,0
1761013800000,109429.90,109494.00,109318.20,109494.00,180.770,1761013859999,19776307.05490,5457,102.976,11264874.56680,0
