1751846400000000,109203.85000000,109229.57000000,109160.39000000,109162.34000000,7.74802000,1751846459999999,846072.75606270,2065,4.39977000,480455.84112890,0
1751846460000000,109162.34000000,109179.53000000,109153.91000000,109171.99000000,1.98237000,1751846519999999,216402.27350500,1408,0.74708000,81554.04658580,0
1751846520000000,109172.00000000,109192.86000000,109162.28000000,109178.11000000,3.00360000,1751846579999999,327936.36311640,1994,1.30076000,142010.54864110,0
1751846580000000,109178.10000000,109178.11000000,109156.00000000,109156.00000000,2.36135000,1751846639999999,257780.89648780,948,0.31626000,34526.91978560,0
1751846640000000,109156.00000000,109179.50000000,109156.00000000,109179.50000000,1.34250000,1751846699999999,146555.47164340,1095,0.88746000,96881.15849200,0
1751846700000000,109179.51000000,109214.13000000,109179.50000000,109208.86000000,3.99696000,1751846759999999,436460.75098750,1207,3.63226000,396632.69586640,0
1751846760000000,109208.67000000,109208.67000000,109148.86000000,109179.36000000,3.57328000,1751846819999999,390085.44231870,1844,1.44760000,158016.42640570,0
1751846820000000,109179.35000000,109182.42000000,109110.49000000,109182.41000000,11.10754000,1751846879999999,1212244.15839690,2368,1.47005000,160433.22272520,0
1751846880000000,109182.42000000,109182.42000000,109132.00000000,109132.00000000,1.98382000,1751846939999999,216521.34110190,1520,0.25752000,28105.76366130,0
1751846940000000,109132.01000000,109161.54000000,109103.19000000,109137.28000000,4.14340000,1751846999999999,452186.83586980,2464,2.21693000,241950.17301030,0
1751847000000000,109137.29000000,109150.62000000,109104.89000000,109132.22000000,3.94460000,1751847059999999,430438.03517640,2401,2.65688000,289909.58308660,0
1751847060000000,109132.01000000,109196.00000000,109116.03000000,109174.00000000,2.98521000,1751847119999999,325851.62704040,2715,1.74034000,189978.30325370,0
1751847120000000,109174.00000000,109234.53000000,109174.00000000,109234.53000000,4.83294000,1751847179999999,527706.48810090,1967,3.40035000,371277.10582710,0
1751847180000000,109234.53000000,109260.63000000,109227.68000000,109260.63000000,2.09442000,1751847239999999,228792.34859760,1222,1.30264000,142301.50878260,0
1751847240000000,109260.63000000,109273.07000000,109243.44000000,109273.06000000,1.38446000,1751847299999999,151266.10191780,1197,0.44742000,48883.62520290,0
1751847300000000,109273.07000000,109288.02000000,109235.20000000,109235.21000000,2.44647000,1751847359999999,267306.77862710,1713,0.52293000,57135.95132410,0
1751847360000000,109235.20000000,109235.21000000,109134.11000000,109172.00000000,7.06306000,1751847419999999,771159.96617880,4013,1.79158000,195563.52371710,0
1751847420000000,109171.99000000,109196.05000000,109171.99000000,109193.85000000,1.25353000,1751847479999999,136868.26422240,712,0.84926000,92725.83931620,0
1751847480000000,109193.86000000,109203.85000000,109115.00000000,109115.00000000,3.89666000,1751847539999999,425341.52179700,2829,1.73897000,189821.22037030,0
1751847540000000,109115.00000000,109136.31000000,109090.00000000,109091.34000000,8.76263000,1751847599999999,956093.33161440,1934,2.81577000,307243.44720350,0
1751847600000000,109091.35000000,109108.45000000,109066.03000000,109066.03000000,8.77836000,1751847659999999,957628.12011120,1772,5.67008000,618559.10062900,0
1751847660000000,109066.03000000,109067.00000000,109034.61000000,109034.61000000,4.63969000,1751847719999999,505997.82413230,1607,3.22209000,351398.66999800,0
1751847720000000,109034.61000000,109048.91000000,109007.16000000,109048.91000000,5.64431000,1751847779999999,615331.08158510,1678,4.56509000,497665.77861030,0
1751847780000000,109048.91000000,109066.03000000,109048.91000000,109066.02000000,1.04907000,1751847839999999,114416.35652440,612,0.81234000,88597.16965890,0
