1747958400000000,111696.22000000,111705.97000000,111622.47000000,111624.99000000,13.68788000,1747958459999999,1528461.61060160,4032,4.12950000,461111.29787750,0
1747958460000000,111624.98000000,111650.00000000,111597.50000000,111643.29000000,10.70994000,1747958519999999,1195402.75577800,2706,4.92707000,549944.25232450,0
1747958520000000,111643.29000000,111652.18000000,111590.90000000,111615.57000000,11.52709000,1747958579999999,1286637.89510160,3089,7.91481000,883424.15386760,0
1747958580000000,111615.57000000,111636.37000000,111464.25000000,111511.11000000,50.79921000,1747958639999999,5665574.50762290,5818,13.85206000,1544585.25216110,0
1747958640000000,111511.11000000,111556.61000000,111511.11000000,111515.87000000,10.45956000,1747958699999999,1166644.86486250,2790,4.39416000,490100.66884280,0
1747958700000000,111515.87000000,111613.35000000,111515.87000000,111536.62000000,17.57291000,1747958759999999,1960466.92060420,6967,9.40738000,1049452.80211600,0
1747958760000000,111536.62000000,111536.62000000,111460.20000000,111511.87000000,14.12243000,1747958819999999,1574553.34645670,5223,3.53742000,394386.66549190,0
1747958820000000,111511.88000000,111563.97000000,111504.08000000,111542.67000000,5.65421000,1747958879999999,630628.80418050,3549,2.59366000,289289.67803780,0
1747958880000000,111542.68000000,111548.47000000,111500.00000000,111548.46000000,13.41787000,1747958939999999,1496507.10105710,3172,4.10541000,457841.71486960,0
1747958940000000,111548.47000000,111571.43000000,111548.46000000,111555.66000000,6.60786000,1747958999999999,737137.74618300,1782,4.42866000,494036.13933550,0
1747959000000000,111555.65000000,111689.76000000,111555.65000000,111683.80000000,30.39525000,1747959059999999,3393271.34899220,4816,24.10041000,2690449.86965630,0
1747959060000000,111683.79000000,111683.80000000,111644.93000000,111670.84000000,7.54976000,1747959119999999,843037.87582780,2584,3.89423000,434836.56645540,0
1747959120000000,111670.83000000,111780.42000000,111670.83000000,111779.49000000,36.28426000,1747959179999999,4054443.52924260,5140,31.70608000,3542759.45365550,0
1747959180000000,111779.49000000,111779.50000000,111705.92000000,111727.27000000,19.53103000,1747959239999999,2182292.24095300,4027,10.35333000,1156711.56365180,0
1747959240000000,111727.27000000,111800.00000000,111727.26000000,111783.37000000,7.82316000,1747959299999999,874399.06844470,2246,6.08598000,680221.94251180,0
1747959300000000,111783.37000000,111783.38000000,111725.01000000,111725.01000000,11.00090000,1747959359999999,1229330.78514710,2873,3.36781000,376376.98431750,0
1747959360000000,111725.02000000,111725.02000000,111638.55000000,111645.31000000,33.40022000,1747959419999999,3730202.14855790,3461,0.78627000,87783.54191670,0
1747959420000000,111645.32000000,111650.73000000,111636.85000000,111636.85000000,2.50782000,1747959479999999,279979.57700630,835,0.34894000,38956.10270110,0
1747959480000000,111636.85000000,111659.76000000,111614.56000000,111659.76000000,4.07792000,1747959539999999,455222.28109180,2680,2.32137000,259141.45854060,0
1747959540000000,111659.75000000,111735.22000000,111620.27000000,111620.27000000,12.43154000,1747959599999999,1388472.34795240,4503,3.12253000,348761.85528970,0
1747959600000000,111620.28000000,111739.06000000,111620.27000000,111724.35000000,12.64773000,1747959659999999,1412362.90047110,3259,10.54806000,1177788.31557590,0
1747959660000000,111724.34000000,111724.34000000,111644.78000000,111644.79000000,9.18335000,1747959719999999,1025628.83161410,4833,0.83244000,92992.84988190,0
1747959720000000,111644.78000000,111644.79000000,111560.30000000,111560.30000000,12.98002000,1747959779999999,1448683.43687420,3378,0.32714000,36512.05005130,0
