1755302400000000,117342.04000000,117342.04000000,117231.14000000,117264.86000000,19.26172000,1755302459999999,2259039.46236510,2711,4.63616000,543639.18143890,0
1755302460000000,117264.86000000,117298.22000000,117264.85000000,117276.88000000,3.11582000,1755302519999999,365451.73665220,903,1.87496000,219910.89826040,0
1755302520000000,117276.88000000,117276.88000000,117242.82000000,117242.83000000,4.60831000,1755302579999999,540397.23646200,1718,1.68336000,197383.92398890,0
1755302580000000,117242.82000000,117305.98000000,117242.82000000,117305.98000000,5.82041000,1755302639999999,682463.79259830,1620,5.30163000,621632.81327560,0
1755302640000000,117305.98000000,117341.66000000,117305.97000000,117341.65000000,61.98824000,1755302699999999,7272901.77111540,1621,42.39886000,4974510.76852940,0
1755302700000000,117341.66000000,117419.45000000,117341.65000000,117396.50000000,6.21186000,1755302759999999,729155.39046070,2259,4.08585000,479556.68144060,0
1755302760000000,117396.50000000,117406.00000000,117312.88000000,117322.31000000,9.39301000,1755302819999999,1102444.22334620,3696,1.17127000,137448.53181820,0
1755302820000000,117322.31000000,117375.64000000,117322.31000000,117375.63000000,2.20145000,1755302879999999,258371.41828310,1310,1.84163000,216140.21637970,0
1755302880000000,117375.64000000,117381.60000000,117364.47000000,117381.60000000,2.78524000,1755302939999999,326913.58146770,1039,0.70667000,82942.54039980,0
1755302940000000,117381.15000000,117435.45000000,117381.15000000,117435.45000000,2.76696000,1755302999999999,324885.68611410,1208,2.45923000,288751.23542580,0
1755303000000000,117435.44000000,117453.80000000,117412.68000000,117449.53000000,17.68835000,1755303059999999,2077324.59205290,2534,11.26865000,1323372.35434190,0
1755303060000000,117449.52000000,117469.14000000,117445.39000000,117469.14000000,3.35402000,1755303119999999,393957.69695270,1285,1.66074000,195074.23897420,0
1755303120000000,117469.13000000,117469.14000000,117469.13000000,117469.14000000,1.13218000,1755303179999999,132996.20401650,219,0.44131000,51840.30617340,0
1755303180000000,117469.14000000,117491.44000000,117469.13000000,117491.43000000,13.12856000,1755303239999999,1542468.80730040,855,0.97300000,114302.00401620,0
1755303240000000,117491.43000000,117491.44000000,117491.43000000,117491.44000000,1.59299000,1755303299999999,187162.68740960,205,1.43339000,168411.05518160,0
1755303300000000,117491.44000000,117563.43000000,117420.39000000,117563.42000000,41.11696000,1755303359999999,4830868.77785300,3882,32.50693000,3819382.33500170,0
1755303360000000,117563.42000000,117563.44000000,117470.22000000,117491.43000000,17.86444000,1755303419999999,2099803.15207130,2978,4.56884000,536946.37481320,0
1755303420000000,117491.44000000,117492.20000000,117446.64000000,117477.95000000,3.98552000,1755303479999999,468217.24042960,2164,0.98536000,115747.49173120,0
1755303480000000,117477.96000000,117477.96000000,117403.58000000,117403.58000000,20.68222000,1755303539999999,2428582.61315830,3108,3.75316000,440764.10236890,0
1755303540000000,117403.58000000,117410.63000000,117356.42000000,117363.74000000,22.93915000,1755303599999999,2692193.81715490,2168,18.49925000,2171022.95488490,0
1755303600000000,117363.74000000,117416.04000000,117363.73000000,117388.73000000,29.47228000,1755303659999999,3459842.77181970,1887,10.07531000,1182508.37312590,0
1755303660000000,117388.74000000,117394.99000000,117356.47000000,117394.98000000,9.44780000,1755303719999999,1108839.87222180,1581,5.36265000,629364.44741500,0
1755303720000000,117394.99000000,117447.48000000,117384.69000000,117447.47000000,6.77687000,1755303779999999,795598.04979340,1743,3.27027000,383933.53402830,0
1755303780000000,117447.47000000,117461.68000000,117447.47000000,117461.68000000,1.59877000,1755303839999999,187778.92307720,352,0.94643000,111157.38129340,0
1755303840000000,117461.67000000,117470.78000000,117461.67000000,117461.68000000,2.29315000,1755303899999999,269374.98813920,601,0.46154000,54214.66093650,0
