1754524800000000,114992.27000000,114992.27000000,114956.00000000,114956.01000000,5.12324000,1754524859999999,589049.51295270,1336,0.33951000,39035.21338610,0
1754524860000000,114956.00000000,114956.01000000,114955.99000000,114956.00000000,2.07221000,1754524919999999,238212.97690410,366,0.45984000,52861.37118930,0
1754524920000000,114956.00000000,114956.01000000,114955.99000000,114956.01000000,1.10290000,1754524979999999,126784.97502720,409,0.90160000,103644.33332680,0
1754524980000000,114956.01000000,114956.01000000,114948.35000000,114948.35000000,5.97496000,1754525039999999,686850.18427280,780,0.65913000,75769.99063380,0
1754525040000000,114948.35000000,114948.36000000,114948.34000000,114948.35000000,1.16591000,1754525099999999,134019.42436930,291,0.12158000,13975.42056330,0
1754525100000000,114948.35000000,114948.35000000,114948.34000000,114948.34000000,6.73979000,1754525159999999,774727.72241680,468,4.99682000,574376.21424700,0
1754525160000000,114948.34000000,114948.35000000,114930.25000000,114930.25000000,3.53242000,1754525219999999,406015.87533910,1627,0.09175000,10545.64215130,0
1754525220000000,114930.25000000,114930.26000000,114903.24000000,114903.24000000,4.12668000,1754525279999999,474204.06127350,1267,0.37266000,42821.46129760,0
1754525280000000,114903.25000000,114903.25000000,114903.24000000,114903.24000000,2.64848000,1754525339999999,304318.94726990,339,1.41947000,163101.71627750,0
1754525340000000,114903.25000000,114903.25000000,114903.24000000,114903.25000000,2.38615000,1754525399999999,274176.38688470,477,2.07587000,238524.20957750,0
1754525400000000,114903.24000000,114903.25000000,114903.24000000,114903.24000000,3.43027000,1754525459999999,394149.16582330,641,2.87485000,330329.60826250,0
1754525460000000,114903.24000000,114903.25000000,114903.24000000,114903.24000000,0.92898000,1754525519999999,106742.81515350,296,0.32583000,37438.92594750,0
1754525520000000,114903.24000000,114903.25000000,114903.24000000,114903.25000000,1.24310000,1754525579999999,142836.21958140,193,0.19374000,22261.35565500,0
1754525580000000,114903.24000000,114918.00000000,114903.24000000,114917.99000000,8.18294000,1754525639999999,940249.61254820,797,7.31318000,840310.25424580,0
1754525640000000,114917.99000000,114941.68000000,114917.99000000,114941.67000000,1.64219000,1754525699999999,188736.63906010,585,0.64160000,73741.70838110,0
1754525700000000,114941.68000000,114941.68000000,114941.67000000,114941.67000000,0.33118000,1754525759999999,38066.38433950,132,0.20689000,23780.28417520,0
1754525760000000,114941.67000000,114941.68000000,114941.67000000,114941.67000000,0.58308000,1754525819999999,67020.19298110,138,0.40375000,46407.70330000,0
1754525820000000,114941.67000000,114941.68000000,114934.37000000,114934.37000000,2.88667000,1754525879999999,331787.51851390,518,0.22224000,25543.82369920,0
1754525880000000,114934.37000000,114934.38000000,114934.37000000,114934.37000000,1.63432000,1754525939999999,187839.54161060,195,0.20322000,23356.96470360,0
1754525940000000,114934.37000000,114934.38000000,114910.36000000,114910.36000000,3.26887000,1754525999999999,375661.04761230,1132,0.23638000,27164.85586740,0
1754526000000000,114910.36000000,114910.37000000,114908.92000000,114908.93000000,1.34710000,1754526059999999,154793.86981500,287,0.34880000,40080.23762080,0
1754526060000000,114908.93000000,114908.93000000,114908.92000000,114908.92000000,2.87027000,1754526119999999,329819.63788910,287,1.20807000,138818.03106510,0
1754526120000000,114908.93000000,114908.93000000,114866.27000000,114866.28000000,4.74132000,1754526179999999,544730.48148280,2012,0.36422000,41846.54702390,0
1754526180000000,114866.28000000,114866.28000000,114866.27000000,114866.27000000,4.67946000,1754526239999999,537512.13239870,329,1.65845000,190499.98206600,0
1754526240000000,114866.28000000,114882.00000000,114866.27000000,114881.99000000,4.64043000,1754526299999999,533041.24439550,674,4.19924000,482356.53279460,0
1754526300000000,114881.99000000,114882.00000000,114881.99000000,114882.00000000,0.54908000,1754526359999999,63079.40709670,132,0.40275000,46268.72550000,0
1754526360000000,114881.99000000,114882.00000000,114881.99000000,114882.00000000,1.56491000,1754526419999999,179779.98846530,245,1.34944000,155026.36608000,0
1754526420000000,114881.99000000,114908.92000000,114881.99000000,114908.92000000,2.58488000,1754526479999999,296992.02464870,733,2.19292000,251954.90553930,0
1754526480000000,114908.92000000,114923.38000000,114908.91000000,114923.37000000,2.17478000,1754526539999999,249918.76210710,670,2.09659000,240933.03934800,0
1754526540000000,114923.38000000,114938.80000000,114923.37000000,114938.80000000,1.83718000,1754526599999999,211146.43637350,660,1.74638000,200711.08037420,0
1754526600000000,114938.80000000,115000.00000000,114938.79000000,114975.66000000,14.03531000,1754526659999999,1613575.96751220,2359,10.53978000,1211644.34075140,0
1754526660000000,114975.67000000,115000.00000000,114975.66000000,115000.00000000,2.90388000,1754526719999999,333922.98445540,752,1.72277000,198103.18607410,0
1754526720000000,115000.00000000,115015.82000000,114999.99000000,115004.57000000,5.48909000,1754526779999999,631300.86462990,703,2.24297000,257955.76316030,0
1754526780000000,115004.58000000,115004.58000000,115004.57000000,115004.58000000,2.72612000,1754526839999999,313516.27896470,171,2.05963000,236866.88310540,0
1754526840000000,115004.58000000,115004.58000000,115004.57000000,115004.58000000,0.57937000,1754526899999999,66630.20255610,226,0.48352000,55607.01452160,0
1754526900000000,115004.57000000,115004.58000000,115004.57000000,115004.57000000,0.66359000,1754526959999999,76315.88590000,147,0.32937000,37879.05851460,0
1754526960000000,115004.57000000,115004.58000000,114969.16000000,114969.17000000,3.74493000,1754527019999999,430619.20236920,1378,0.63367000,72861.32419870,0
1754527020000000,114969.16000000,114969.17000000,114937.94000000,114937.95000000,2.54992000,1754527079999999,293131.58203580,1088,0.18230000,20956.20065790,0
1754527080000000,114937.95000000,114937.95000000,114932.30000000,114932.30000000,2.12116000,1754527139999999,243793.75877250,323,0.02254000,2590.57483140,0
1754527140000000,114932.31000000,114932.31000000,114932.30000000,114932.31000000,1.27819000,1754527199999999,146905.31760630,149,0.10693000,12289.71190830,0
1754527200000000,114932.30000000,114932.31000000,114932.30000000,114932.31000000,0.38142000,1754527259999999,43837.48041390,151,0.25479000,29283.60326490,0
1754527260000000,114932.30000000,114932.31000000,114932.30000000,114932.31000000,1.07636000,1754527319999999,123708.53679640,177,0.63684000,73193.49230040,0
1754527320000000,114932.30000000,114932.31000000,114922.20000000,114922.21000000,2.23192000,1754527379999999,256505.90431090,478,0.68829000,79104.74052690,0
1754527380000000,114922.21000000,114922.21000000,114922.20000000,114922.21000000,0.46475000,1754527439999999,53410.09327730,112,0.08273000,9507.51443330,0
1754527440000000,114922.20000000,114922.21000000,114915.23000000,114915.24000000,2.07263000,1754527499999999,238181.20615990,472,0.14837000,17050.14471470,0
1754527500000000,114915.24000000,114915.24000000,114875.99000000,114875.99000000,6.23586000,1754527559999999,716495.28153630,1348,0.75139000,86331.88258640,0
1754527560000000,114875.99000000,114876.00000000,114867.01000000,114867.01000000,2.87809000,1754527619999999,330600.10712480,526,0.17375000,19958.14598220,0
1754527620000000,114867.01000000,114867.02000000,114866.99000000,114866.99000000,0.90489000,1754527679999999,103942.00915440,283,0.13168000,15125.68903900,0
1754527680000000,114866.99000000,114867.00000000,114856.15000000,114856.15000000,1.62759000,1754527739999999,186940.50792960,443,0.30797000,35372.54373320,0
1754527740000000,114856.16000000,114856.16000000,114856.15000000,114856.16000000,0.73001000,1754527799999999,83846.13987890,128,0.18174000,20873.95851840,0
1754527800000000,114856.16000000,114907.85000000,114856.16000000,114907.85000000,9.83194000,1754527859999999,1129324.00522390,1433,9.20462000,1057251.99720410,0
1754527860000000,114907.84000000,114920.00000000,114902.69000000,114902.69000000,2.21507000,1754527919999999,254539.59417200,1057,1.16956000,134395.70867380,0
1754527920000000,114902.69000000,114902.70000000,114902.69000000,114902.70000000,1.12090000,1754527979999999,128794.42644730,161,0.12263000,14090.51810100,0
1754527980000000,114902.70000000,114920.00000000,114902.69000000,114919.99000000,2.03814000,1754528039999999,234201.52896200,447,1.38812000,159503.19796420,0
1754528040000000,114920.00000000,114920.00000000,114894.19000000,114894.19000000,0.57237000,1754528099999999,65772.73492750,729,0.09743000,11196.22070340,0
1754528100000000,114894.19000000,114894.19000000,114887.75000000,114890.65000000,1.83594000,1754528159999999,210927.41293740,479,1.23584000,141982.91339090,0
1754528160000000,114890.66000000,114890.66000000,114890.65000000,114890.65000000,2.13263000,1754528219999999,245019.26727460,223,2.03651000,233975.97799660,0
1754528220000000,114890.65000000,114890.66000000,114890.65000000,114890.65000000,0.41320000,1754528279999999,47472.81804960,93,0.14696000,16884.33139360,0
1754528280000000,114890.65000000,114890.66000000,114890.65000000,114890.65000000,1.83860000,1754528339999999,211237.95534430,193,0.62543000,71856.06548380,0
1754528340000000,114890.66000000,114890.66000000,114890.65000000,114890.65000000,0.68625000,1754528399999999,78843.70972880,118,0.11663000,13399.69767580,0
1754528400000000,114890.66000000,114890.66000000,114890.65000000,114890.65000000,2.04928000,1754528459999999,235443.12422750,281,1.29955000,149306.15720300,0
1754528460000000,114890.65000000,114890.66000000,114873.43000000,114881.02000000,6.57337000,1754528519999999,755127.27981070,1477,4.38329000,503527.24128420,0
1754528520000000,114881.01000000,114901.33000000,114881.01000000,114901.33000000,1.86586000,1754528579999999,214384.93512080,474,1.12569000,129339.48889640,0
1754528580000000,114901.33000000,114901.33000000,114894.65000000,114894.65000000,1.65683000,1754528639999999,190363.24792600,455,0.93274000,107167.93126450,0
1754528640000000,114894.66000000,114894.66000000,114894.65000000,114894.65000000,1.25789000,1754528699999999,144524.83674580,211,0.54573000,62701.46280180,0
1754528700000000,114894.66000000,114918.17000000,114894.65000000,114918.16000000,2.94712000,1754528759999999,338634.03269670,817,2.04686000,235180.46042240,0
1754528760000000,114918.16000000,114918.17000000,114880.25000000,114880.25000000,2.36005000,1754528819999999,271158.55157570,1255,0.15600000,17923.29278130,0
1754528820000000,114880.25000000,114880.26000000,114880.00000000,114880.01000000,0.77744000,1754528879999999,89312.36456510,233,0.30581000,35131.47604310,0
1754528880000000,114880.01000000,114900.00000000,114880.00000000,114900.00000000,3.51094000,1754528939999999,403352.89988790,604,3.25668000,374143.27325240,0
1754528940000000,114899.99000000,114900.00000000,114899.99000000,114900.00000000,1.61053000,1754528999999999,185049.88556240,109,0.46677000,53631.87300000,0
1754529000000000,114899.99000000,114900.00000000,114899.99000000,114899.99000000,1.17204000,1754529059999999,134667.39395400,320,0.96744000,111158.85600000,0
1754529060000000,114900.00000000,114929.57000000,114899.99000000,114929.56000000,3.63905000,1754529119999999,418187.13731810,635,3.17645000,365022.85351760,0
1754529120000000,114929.56000000,114929.57000000,114929.56000000,114929.57000000,1.45692000,1754529179999999,167443.17717600,169,0.26208000,30120.74170560,0
1754529180000000,114929.56000000,114929.57000000,114929.56000000,114929.56000000,1.04004000,1754529239999999,119531.34718030,209,0.75979000,87322.33799030,0
1754529240000000,114929.56000000,114929.57000000,114929.56000000,114929.56000000,0.91144000,1754529299999999,104751.40148280,111,0.33164000,38115.24259480,0
1754529300000000,114929.57000000,114929.57000000,114917.73000000,114917.80000000,2.35746000,1754529359999999,270935.29465200,649,0.38396000,44128.00007560,0
1754529360000000,114917.80000000,114917.81000000,114917.80000000,114917.80000000,0.19739000,1754529419999999,22683.62526760,120,0.07256000,8338.43629360,0
1754529420000000,114917.81000000,114917.81000000,114917.80000000,114917.80000000,0.27896000,1754529479999999,32057.47207760,96,0.25896000,29759.11607760,0
1754529480000000,114917.81000000,114944.73000000,114917.80000000,114944.73000000,6.42231000,1754529539999999,738063.51181340,1145,6.34898000,729635.55738900,0
1754529540000000,114944.73000000,114979.06000000,114944.72000000,114972.02000000,3.83850000,1754529599999999,441290.90584580,1261,2.95600000,339825.40957800,0
1754529600000000,114972.01000000,114996.00000000,114972.01000000,114996.00000000,2.23828000,1754529659999999,257358.10881550,708,2.05717000,236534.58495420,0
1754529660000000,114996.00000000,114996.00000000,114995.99000000,114996.00000000,2.21583000,1754529719999999,254811.58628450,246,2.17628000,250263.49488000,0
1754529720000000,114995.99000000,115018.97000000,114995.99000000,115018.97000000,2.74405000,1754529779999999,315593.35213560,765,2.33586000,268645.57109190,0
1754529780000000,115018.97000000,115063.99000000,115018.97000000,115060.01000000,3.82222000,1754529839999999,439709.17343970,860,3.35165000,385565.39326320,0
1754529840000000,115060.01000000,115060.02000000,115060.01000000,115060.02000000,1.11172000,1754529899999999,127914.52346420,218,0.91470000,105245.40029400,0
1754529900000000,115060.01000000,115060.02000000,115060.01000000,115060.02000000,0.46761000,1754529959999999,53803.21319500,107,0.19189000,22078.86723780,0
1754529960000000,115060.02000000,115135.06000000,115060.02000000,115135.06000000,14.83743000,1754530019999999,1707759.79296580,2704,9.53442000,1097244.20947900,0
1754530020000000,115135.05000000,115181.68000000,115127.32000000,115181.67000000,12.09305000,1754530079999999,1392567.71491930,2270,5.16680000,594988.92235860,0
1754530080000000,115181.68000000,115181.68000000,115132.83000000,115164.00000000,7.35237000,1754530139999999,846696.17834950,2874,1.99263000,229452.06326320,0
1754530140000000,115164.00000000,115164.01000000,115153.41000000,115153.41000000,9.54283000,1754530199999999,1098891.73615450,538,7.65388000,881370.55649850,0
1754530200000000,115153.41000000,115153.41000000,115096.46000000,115102.34000000,4.74286000,1754530259999999,546020.10583370,2069,1.10836000,127575.21169700,0
1754530260000000,115102.33000000,115185.58000000,115102.33000000,115185.58000000,7.32480000,1754530319999999,843497.22275800,1707,6.65102000,765899.08388190,0
1754530320000000,115185.58000000,115185.58000000,115155.86000000,115155.86000000,5.23513000,1754530379999999,602979.71982680,845,1.36570000,157291.84641620,0
1754530380000000,115155.86000000,115155.87000000,115142.91000000,115142.91000000,1.31131000,1754530439999999,150998.87570300,560,0.67268000,77459.29179820,0
1754530440000000,115142.92000000,115142.92000000,115083.00000000,115083.00000000,8.91167000,1754530499999999,1025754.02215780,2242,5.67007000,652618.22536480,0
1754530500000000,115083.00000000,115083.01000000,115025.50000000,115025.51000000,3.46614000,1754530559999999,398769.63748160,1621,0.64148000,73797.30054810,0
1754530560000000,115025.51000000,115028.66000000,115020.32000000,115020.64000000,5.27685000,1754530619999999,606970.65034480,747,3.84216000,441943.26398030,0
1754530620000000,115020.64000000,115021.99000000,115020.63000000,115021.98000000,1.78630000,1754530679999999,205461.67416780,245,1.51849000,174657.93227400,0
1754530680000000,115021.99000000,115032.00000000,115021.98000000,115032.00000000,2.80048000,1754530739999999,322124.67664850,554,2.34107000,269279.03761240,0
1754530740000000,115031.99000000,115046.66000000,115031.99000000,115046.65000000,1.72480000,1754530799999999,198410.98627030,769,1.49037000,171442.50589720,0
1754530800000000,115046.65000000,115050.01000000,115041.14000000,115041.14000000,1.87501000,1754530859999999,215713.49920040,678,0.86311000,99297.97600350,0
1754530860000000,115041.15000000,115041.15000000,115037.27000000,115037.27000000,1.01961000,1754530919999999,117296.63609310,280,0.46326000,53293.79650680,0
1754530920000000,115037.28000000,115037.28000000,115015.81000000,115015.81000000,12.09325000,1754530979999999,1391049.89713980,644,2.98678000,343529.51715360,0
1754530980000000,115015.82000000,115028.65000000,115015.82000000,115018.97000000,3.59812000,1754531039999999,413853.83786860,745,3.20065000,368135.13693260,0
1754531040000000,115018.97000000,115018.97000000,115018.96000000,115018.96000000,0.56768000,1754531099999999,65293.96517570,198,0.19629000,22577.07362130,0
1754531100000000,115018.96000000,115018.97000000,114997.03000000,114997.04000000,1.30626000,1754531159999999,150229.24929050,802,0.30546000,35128.84604550,0
1754531160000000,114997.03000000,115002.40000000,114995.64000000,115002.40000000,3.49774000,1754531219999999,402232.92273790,845,3.01671000,346915.95477980,0
1754531220000000,115002.40000000,115002.40000000,114971.17000000,114971.18000000,3.08173000,1754531279999999,354382.70658300,1024,0.92108000,105921.43941850,0
1754531280000000,114971.18000000,114971.18000000,114960.68000000,114960.69000000,2.94745000,1754531339999999,338857.51132940,483,0.55528000,63835.44990100,0
1754531340000000,114960.68000000,114960.69000000,114960.68000000,114960.69000000,0.62057000,1754531399999999,71341.15205000,181,0.28624000,32906.34790560,0
1754531400000000,114960.69000000,114982.85000000,114946.04000000,114946.04000000,5.80629000,1754531459999999,667521.71912450,1815,3.07348000,353336.87818000,0
1754531460000000,114946.04000000,114946.05000000,114904.45000000,114904.45000000,5.03008000,1754531519999999,578091.02229950,1317,0.83970000,96500.74910180,0
1754531520000000,114904.46000000,114904.46000000,114880.78000000,114880.79000000,1.99188000,1754531579999999,228860.12105790,760,0.35387000,40655.98123890,0
