day,daily_pnl,daily_turnover,bars,daily_return,profit_over_turnover,equity_curve
2025-06-20,0.001450963650950099,4.0,16,0.001450963650950099,3.6274091273752473,1.00145096365095
2025-06-21,-0.008671147532229861,37.0,96,-0.008671147532229861,-2.343553387089152,0.992767234598839
2025-06-22,-0.019998998687591252,40.0,96,-0.019998998687591252,-4.999749671897813,0.9729128839770133
2025-06-23,0.043255420100565156,47.0,96,0.043255420100565156,9.203280872460672,1.0149966394946914
2025-06-24,0.01526452738702877,44.0,96,0.01526452738702877,3.469210769779266,1.0304900834960005
2025-06-25,0.012755005752253079,43.0,96,0.012755005752253079,2.966280407500716,1.0436339904386318
2025-06-26,-0.0016315299192246613,45.0,96,-0.0016315299192246613,-0.36256220427214697,1.0419312703585113
2025-06-27,-0.00030111988467385054,42.0,96,-0.00030111988467385054,-0.07169521063663108,1.041617524134543
2025-06-28,0.0028125783743957466,42.0,96,0.0028125783743957466,0.669661517713273,1.0445471550573153
2025-06-29,0.009470568929824341,37.0,96,0.009470568929824341,2.559613224276849,1.0544396108897376
2025-06-30,-0.006375688964869619,39.0,96,-0.006375688964869619,-1.6347920422742612,1.0477168318984664
2025-07-01,-0.007390667324236655,37.0,81,-0.007390667324236655,-1.997477655199096,1.0399735053439016
