day,daily_pnl,daily_turnover,bars,daily_return,profit_over_turnover,equity_curve
2025-03-23,0.011701829161262056,22.0,48,0.011701829161262056,5.319013255119117,0.8319407512972068
2025-03-24,0.003713327517755882,23.0,48,0.003713327517755882,1.6144902251112532,0.8350300197821412
2025-03-25,-0.008923465022004362,21.0,48,-0.008923465022004362,-4.249269058097315,0.8275786586082916
2025-03-26,-0.012502385313842956,19.0,48,-0.012502385313842956,-6.580202796759451,0.8172319513408575
2025-03-27,-0.008286624879139448,20.0,48,-0.008286624879139448,-4.143312439569724,0.8104598567208486
2025-03-28,-0.020842989089578934,22.0,48,-0.020842989089578934,-9.474085949808606,0.7935674507696743
2025-03-29,-0.01315190663870669,21.0,48,-0.01315190663870669,-6.2628126850984245,0.783130525745635
2025-03-30,0.00031960277446396734,27.0,48,0.00031960277446396734,0.11837139794961753,0.7833808164344307
2025-03-31,0.016655134833526097,28.0,48,0.016655134833526097,5.948262440545035,0.796428129558144
2025-04-01,0.02901868966076737,27.0,48,0.02901868966076737,10.747662837321249,0.8195394302868972
2025-04-02,-0.0013983396603549636,24.0,48,-0.0013983396603549636,-0.5826415251479015,0.8183934357983024
2025-04-03,0.010457450120957779,20.0,48,0.010457450120957779,5.228725060478889,0.8269517443324824
2025-04-04,0.028496468689300114,29.0,48,0.028496468689300114,9.826368513551763,0.8505169488224151
2025-04-05,0.004241531643262242,28.0,48,0.004241531643262242,1.514832729736515,0.8541244433739763
2025-04-06,-0.05210275158265809,18.0,48,-0.05210275158265809,-28.94597310147672,0.809622209680186
2025-04-07,0.02115302616415471,22.0,48,0.02115302616415471,9.615011892797595,0.8267481694646318
2025-04-08,-0.009403135731498646,28.0,48,-0.009403135731498646,-3.358262761249516,0.8189741442113878
2025-04-09,0.03223324103863057,24.0,48,0.03223324103863057,13.430517099429402,0.8453723352061596
2025-04-10,-0.018685567119729685,26.0,48,-0.018685567119729685,-7.186756584511417,0.8295760736955023
2025-04-11,0.01749005743692722,26.0,48,0.01749005743692722,6.726945168048931,0.8440854068727373
2025-04-12,0.020682755627551286,28.0,48,0.020682755627551286,7.386698438411174,0.8615434190718683
2025-04-13,0.004393270921068004,31.0,48,0.004393270921068004,1.4171841680864532,0.8653284127221144
2025-04-14,0.004993594942181545,30.0,48,0.004993594942181545,1.6645316473938483,0.8696495123072095
2025-04-15,-0.007755756621079524,26.0,48,-0.007755756621079524,-2.982983315799817,0.8629047223441143
2025-04-16,0.030979948873911867,27.0,48,0.030979948873911867,11.474055138485875,0.889637466525392
2025-04-17,0.01035722262019545,27.0,48,0.01035722262019545,3.8360083778501664,0.8988516398174623
2025-04-18,0.011852117532864748,33.0,48,0.011852117532864748,3.591550767534772,0.9095049350971871
2025-04-19,0.0029629272798026296,22.0,48,0.0029629272798026296,1.3467851271830136,0.9121997320805016
2025-04-20,-0.009843058728095766,19.0,48,-0.009843058728095766,-5.180557225313562,0.90322089654588
2025-04-21,0.0245202401593253,28.0,48,0.0245202401593253,8.757228628330465,0.925368089846106
2025-04-22,0.028421870767146085,22.0,48,0.028421870767146085,12.919032166884584,0.951668782107753
2025-04-23,0.010711091266798256,25.0,48,0.010711091266798256,4.284436506719302,0.9618621932886718
2025-04-24,0.003612772197242764,25.0,48,0.003612772197242764,1.4451088788971056,0.9653371822781641
2025-04-25,0.013927250522546508,29.0,48,0.013927250522546508,4.802500180188451,0.9787816750544812
2025-04-26,-0.0038520567615566437,24.0,48,-0.0038520567615566437,-1.6050236506486015,0.9750113524849998
2025-04-27,-0.007212069965274126,21.0,48,-0.007212069965274126,-3.434319031082917,0.9679795023939415
2025-04-28,0.0020238019995166834,22.0,48,0.0020238019995166834,0.9199099997803106,0.9699385012463775
2025-04-29,0.0105998404327039,29.0,48,0.0105998404327039,3.655117390587552,0.9802196945891251
2025-04-30,0.017189520209698106,25.0,48,0.017189520209698106,6.875808083879242,0.9970692008392089
2025-05-01,0.020596118295832855,24.0,48,0.020596118295832855,8.581715956597023,1.017604956048825
2025-05-02,0.009504156823282539,26.0,48,0.009504156823282539,3.6554449320317457,1.0272764331352626
2025-05-03,-0.008737522505743,19.0,48,-0.008737522505743,-4.5986960556542105,1.018300582181124
2025-05-04,-0.006101457924275078,30.0,48,-0.006101457924275078,-2.0338193080916924,1.012087464024681
2025-05-05,-0.002969630452854921,22.0,48,-0.002969630452854921,-1.3498320240249642,1.0090819382705607
2025-05-06,0.017768097796039384,23.0,48,0.017768097796039384,7.725259911321471,1.0270114048339691
2025-05-07,-0.005147819096898432,27.0,48,-0.005147819096898432,-1.9065996655179376,1.0217245359114324
2025-05-08,0.04528114899665836,26.0,48,0.04528114899665836,17.415826537176294,1.0679893968555796
2025-05-09,0.02322226231813984,31.0,48,0.02322226231813984,7.491052360690272,1.0927905267823517
2025-05-10,0.01313180550515236,24.0,48,0.01313180550515236,5.471585627146816,1.1071408394379305
2025-05-11,0.008889816369917924,30.0,48,0.008889816369917924,2.9632721233059747,1.1169831181961705
2025-05-12,-0.004496574767925754,26.0,48,-0.004496574767925754,-1.7294518338175977,1.1119605200906906
2025-05-13,0.00521844311203723,21.0,48,0.00521844311203723,2.4849729104939193,1.117763222807615
2025-05-14,-0.004151246937808439,29.0,48,-0.004151246937808439,-1.4314644613132548,1.1131231116517402
2025-05-15,-0.008048926390286315,21.0,48,-0.008048926390286315,-3.832822090612531,1.104163665662729
2025-05-16,0.005569148791165435,26.0,48,0.005569148791165435,2.141980304294398,1.1103129174066035
2025-05-17,-0.0017812895765261239,21.0,48,-0.0017812895765261239,-0.8482331316791065,1.1083351285801448
2025-05-18,0.017019874796373347,26.0,48,0.017019874796373347,6.5461056909128255,1.1271988537010014
2025-05-19,-0.019424596418886608,21.0,48,-0.019424596418886608,-9.249807818517432,1.105303470884028
2025-05-20,0.019216925574515265,25.0,48,0.019216925574515265,7.686770229806107,1.1265440054212599
2025-05-21,-0.011089248644990723,22.0,48,-0.011089248644990723,-5.040567565904874,1.1140514788356197
2025-05-22,0.01598340401155096,28.0,48,0.01598340401155096,5.708358575553915,1.1318578137115152
2025-05-23,-0.022078239669395372,31.0,48,-0.022078239669395372,-7.122012796579152,1.1068683856287145
2025-05-24,0.002972975029932323,27.0,48,0.002972975029932323,1.1011018629378975,1.11015907770061
2025-05-25,0.005565741634861121,25.0,48,0.005565741634861121,2.2262966539444484,1.1163379363006873
2025-05-26,0.006887751072534365,28.0,48,0.006887751072534365,2.4599110973337015,1.124026994118753
2025-05-27,0.001114973198441338,26.0,48,0.001114973198441338,0.4288358455543608,1.1252802540915199
2025-05-28,-0.0073394150643049105,25.0,48,-0.0073394150643049105,-2.935766025721964,1.1170213552430757
2025-05-29,-0.011691329034405173,25.0,48,-0.011691329034405173,-4.676531613762069,1.1039618910404716
2025-05-30,-0.003907339632573836,22.0,48,-0.003907339632573836,-1.7760634693517439,1.099648336990758
2025-05-31,0.007898450914717192,29.0,48,0.007898450914717192,2.723603763695584,1.1083338554039297
2025-06-01,-0.0022515235205538,24.0,48,-0.0022515235205538,-0.9381348002307499,1.1058384156598617
2025-06-02,-0.007904668132486692,18.0,48,-0.007904668132486692,-4.39148229582594,1.0970971299759156
2025-06-03,-0.016684348799518744,23.0,48,-0.016684348799518744,-7.254064695442932,1.0787927787924465
2025-06-04,-0.004171630016505334,24.0,48,-0.004171630016505334,-1.7381791735438892,1.0742924544548467
2025-06-05,-0.04146928410474382,17.0,48,-0.04146928410474382,-24.39369653220225,1.029742315449476
2025-06-06,0.02237108432989976,23.0,48,0.02237108432989976,9.726558404304244,1.0527787676264624
2025-06-07,0.019128929266569283,30.0,48,0.019128929266569283,6.376309755523095,1.072917298205735
2025-06-08,0.003245628074417195,24.0,48,0.003245628074417195,1.3523450310071647,1.076399588710319
2025-06-09,0.03789775891152547,29.0,48,0.03789775891152547,13.068192728112232,1.117192720815728
2025-06-10,0.008304857149331712,25.0,48,0.008304857149331712,3.321942859732685,1.126470846770376
2025-06-11,-0.0006452025929771787,23.0,48,-0.0006452025929771787,-0.28052286651181685,1.1257440448591265
2025-06-12,-0.008890207406143324,22.0,48,-0.008890207406143324,-4.041003366428784,1.1157359468140982
2025-06-13,0.010710180120557466,26.0,48,0.010710180120557466,4.119300046368256,1.127685679771458
2025-06-14,0.0035403807439754464,29.0,48,0.0035403807439754464,1.2208209461984296,1.131678116437378
2025-06-15,-0.002241008121860233,23.0,48,-0.002241008121860233,-0.974351357330536,1.1291420165871102
2025-06-16,0.0002633362231496683,27.0,48,0.0002633362231496683,0.09753193449987717,1.129439360581158
2025-06-17,-0.007713586879320999,25.0,48,-0.007713586879320999,-3.0854347517283998,1.1207273319483904
2025-06-18,0.003944580102050788,25.0,48,0.003944580102050788,1.577832040820315,1.1251481306818185
2025-06-19,0.013308315791939695,31.0,48,0.013308315791939695,4.293005094174095,1.1401219573176427
2025-06-20,-0.017095887896995787,24.0,48,-0.017095887896995787,-7.123286623748245,1.1206305601464368
2025-06-21,-0.004077340056304224,21.0,48,-0.004077340056304224,-1.9415905030020113,1.1160613682752332
2025-06-22,0.01058987830570457,21.0,48,0.01058987830570457,5.042799193192652,1.127880322346966
2025-06-23,0.041147396000921654,33.0,48,0.041147396000921654,12.468907879067167,1.1742896606122237
2025-06-24,0.016192208992017898,32.0,48,0.016192208992017898,5.0600653100055935,1.1933040042140226
2025-06-25,0.008489947985474533,25.0,48,0.008489947985474533,3.3959791941898136,1.203435093140658
2025-06-26,-0.002927182655428351,26.0,48,-0.002927182655428351,-1.1258394828570581,1.199912418809083
2025-06-27,0.0046212869213152485,23.0,48,0.0046212869213152485,2.0092551831805427,1.2054575583768494
2025-06-28,0.007015517578448427,24.0,48,0.007015517578448427,2.923132324353511,1.2139144670677158
2025-06-29,0.002256005661304128,19.0,48,0.002256005661304128,1.1873714006863831,1.2166530649777596
2025-06-30,-0.006187261629064578,27.0,48,-0.006187261629064578,-2.2915783811350288,1.209125314152939
