day,daily_pnl,daily_turnover,bars,daily_return,profit_over_turnover,equity_curve
2025-01-26,-0.013647328070392817,27.0,48,-0.013647328070392817,-5.05456595199734,1.2257324124996918
2025-01-27,-0.005976849101293036,23.0,48,-0.005976849101293036,-2.5986300440404504,1.2184063948316173
2025-01-28,0.0019943596392862917,24.0,48,0.0019943596392862917,0.8309831830359549,1.2208363353697176
2025-01-29,0.014580546358273883,18.0,48,0.014580546358273883,8.10030353237438,1.2386367961534408
2025-01-30,0.014920262423343211,23.0,48,0.014920262423343211,6.487070618844874,1.257117582199259
2025-01-31,0.0033772500622625268,15.0,48,0.0033772500622625268,2.251500041508351,1.2613631826320126
2025-02-01,-0.0017564143788447728,26.0,48,-0.0017564143788447728,-0.6755439918633741,1.2591477062010923
2025-02-02,-0.009801988518443605,25.0,48,-0.009801988518443605,-3.920795407377442,1.2468055548418846
2025-02-03,0.02096547527890369,23.0,48,0.02096547527890369,9.115424034305951,1.2729454258795219
2025-02-04,-0.009360462498271604,19.0,48,-0.009360462498271604,-4.926559209616634,1.2610300679582302
2025-02-05,-0.016106002772246497,20.0,48,-0.016106002772246497,-8.053001386123249,1.240719914187809
2025-02-06,-0.012763779571234868,21.0,48,-0.012763779571234868,-6.077990272016605,1.2248836386934743
2025-02-07,0.016718103191011413,21.0,48,0.016718103191011413,7.961001519529244,1.245361369762133
2025-02-08,-0.008013405633009896,19.0,48,-0.008013405633009896,-4.217581912110472,1.2353817839465482
2025-02-09,0.008302222239966461,22.0,48,0.008302222239966461,3.773737381802937,1.2456381980680786
2025-02-10,-0.004613355990958357,27.0,48,-0.004613355990958357,-1.7086503670216135,1.2398916256244548
2025-02-11,-0.0006936985953444053,26.0,48,-0.0006936985953444053,-0.26680715205554045,1.2390315145453799
2025-02-12,0.011937490210289337,27.0,48,0.011937490210289337,4.421292670477532,1.2538224411205052
2025-02-13,-0.005868203685390094,22.0,48,-0.005868203685390094,-2.667365311540952,1.2464647556506971
2025-02-14,-0.0016015075088742226,27.0,48,-0.0016015075088742226,-0.593150929212675,1.2444685329849754
2025-02-15,-0.005958570426054632,21.0,48,-0.005958570426054632,-2.837414488597444,1.2370532795881755
2025-02-16,-0.013666295255727934,22.0,48,-0.013666295255727934,-6.2119523889672426,1.2201473442222568
2025-02-17,-0.0021868682208242562,28.0,48,-0.0021868682208242562,-0.7810243645800916,1.217479042770454
2025-02-18,0.005612342525455616,21.0,48,0.005612342525455616,2.672544059740769,1.2243119521760457
2025-02-19,0.00973136933398655,31.0,48,0.00973136933398655,3.1391513980601773,1.2362261839626847
2025-02-20,0.017460703846295056,23.0,48,0.017460703846295056,7.591610367954372,1.2578115632478926
2025-02-21,-0.01715709576342106,22.0,48,-0.01715709576342106,-7.7986798924641185,1.2362311698049102
2025-02-22,-0.0036834457737966453,27.0,48,-0.0036834457737966453,-1.364239175480239,1.2316775793270567
2025-02-23,-0.008599533938777104,25.0,48,-0.008599533938777104,-3.4398135755108417,1.2210857261820027
2025-02-24,-0.005186193100553238,24.0,48,-0.005186193100553238,-2.1609137918971824,1.2147529398136936
2025-02-25,-0.052917447244740234,27.0,48,-0.052917447244740234,-19.599054535088975,1.1504713152057093
2025-02-26,-0.04423368189524313,28.0,48,-0.04423368189524313,-15.797743534015401,1.099581733019298
2025-02-27,0.010568995386705304,21.0,48,0.010568995386705304,5.032854946050145,1.1112032072828844
2025-02-28,-0.013284547466992702,26.0,48,-0.013284547466992702,-5.109441333458731,1.0964413755302604
2025-03-01,0.009614736473125163,22.0,48,0.009614736473125163,4.3703347605114375,1.1069833704142147
2025-03-02,0.03982238999785126,24.0,48,0.03982238999785126,16.59266249910469,1.1510660939119854
2025-03-03,-0.059092528209400585,24.0,48,-0.059092528209400585,-24.62188675391691,1.083046688286607
2025-03-04,0.03931065844703441,27.0,48,0.03931065844703441,14.559503128531261,1.1256219667320335
2025-03-05,0.0016772871732965156,18.0,48,0.0016772871732965156,0.9318262073869531,1.1275099580188142
2025-03-06,-0.015567678261919848,27.0,48,-0.015567678261919848,-5.765806763674018,1.1099572457552664
2025-03-07,-0.02350857589608113,26.0,48,-0.02350857589608113,-9.041759960031204,1.0838637316020237
2025-03-08,-0.014753227355243759,23.0,48,-0.014753227355243759,-6.414446676192939,1.0678732435475962
2025-03-09,-0.021817240709717134,21.0,48,-0.021817240709717134,-10.389162242722444,1.044575195945652
2025-03-10,0.016029419756767527,27.0,48,0.016029419756767527,5.936822132136121,1.0613191302289726
2025-03-11,0.059352038983527367,24.0,48,0.059352038983527367,24.7300162431364,1.1243105846202859
2025-03-12,0.01465170921641723,21.0,48,0.01465170921641723,6.97700438877011,1.1407836563750824
2025-03-13,0.00543312970924914,30.0,48,0.00543312970924914,1.81104323641638,1.1469816819503598
2025-03-14,0.028200002607431496,20.0,48,0.028200002607431496,14.100001303715748,1.1793265683720362
2025-03-15,0.004223870079830716,24.0,48,0.004223870079830716,1.7599458665961318,1.1843078905785323
2025-03-16,-0.016567538703710083,27.0,48,-0.016567538703710083,-6.136125445818549,1.1646868237642631
2025-03-17,0.006689009555157388,25.0,48,0.006689009555157388,2.6756038220629548,1.172477425057188
2025-03-18,-0.035879140806775234,21.0,48,-0.035879140806775234,-17.085305146083446,1.130409942430796
2025-03-19,0.04871134245200137,23.0,48,0.04871134245200137,21.178844544348422,1.1854737282476897
2025-03-20,-0.019919974600130175,26.0,48,-0.019919974600130175,-7.66152869235776,1.161859121691874
2025-03-21,-0.005968928361888115,22.0,48,-0.005968928361888115,-2.713149255403689,1.1549240678278891
2025-03-22,-0.00034200769515158047,22.0,48,-0.00034200769515158047,-0.15545804325071838,1.1545290749093762
2025-03-23,0.004034795272575331,26.0,48,0.004034795272575331,1.5518443356058966,1.159187363362871
2025-03-24,-0.0013691941330058466,25.0,48,-0.0013691941330058466,-0.5476776532023386,1.1576002108259
2025-03-25,-0.0070320161079237,26.0,48,-0.0070320161079237,-2.7046215799706537,1.1494599474968363
2025-03-26,-0.012710431128577837,14.0,48,-0.012710431128577837,-9.078879377555598,1.1348498159991192
2025-03-27,0.013913498424894422,24.0,48,0.013913498424894422,5.797291010372676,1.1506395471265145
2025-03-28,-0.023434063695587648,26.0,48,-0.023434063695587648,-9.013101421379865,1.1236753866884897
2025-03-29,-0.0055657471501388,22.0,48,-0.0055657471501388,-2.529885068244909,1.117421293607347
2025-03-30,-0.0021232831869836266,21.0,48,-0.0021232831869836266,-1.011087231896965,1.1150486917618532
2025-03-31,-0.0031467065620655044,27.0,48,-0.0031467065620655044,-1.1654468748390756,1.1115399607264635
2025-04-01,0.016286211098904047,25.0,48,0.016286211098904047,6.514484439561619,1.1296427351717224
2025-04-02,-0.03926111243978714,27.0,48,-0.03926111243978714,-14.54115275547672,1.0852917047293567
2025-04-03,-0.026664973544438864,23.0,48,-0.026664973544438864,-11.59346675845168,1.0563524301347493
2025-04-04,0.008514303840059578,25.0,48,0.008514303840059578,3.4057215360238313,1.065346535687102
2025-04-05,-0.004623386488560199,20.0,48,-0.004623386488560199,-2.3116932442800997,1.0604210269083718
2025-04-06,-0.024935478623377194,31.0,48,-0.024935478623377194,-8.043702781734579,1.0339789210601185
2025-04-07,-0.013555989987504735,25.0,48,-0.013555989987504735,-5.422395995001894,1.0199623131589366
2025-04-08,0.018691572535823653,28.0,48,0.018691572535823653,6.675561619937019,1.0390270127191534
2025-04-09,0.015196092183557108,28.0,48,0.015196092183557108,5.427175779841824,1.0548161629856398
2025-04-10,0.004309726873675368,23.0,48,0.004309726873675368,1.8737942929023341,1.0593621325500462
2025-04-11,0.04107996819212156,29.0,48,0.04107996819212156,14.165506273145366,1.1028806952591401
2025-04-12,0.017294473357169937,25.0,48,0.017294473357169937,6.917789342867974,1.1219544360594365
2025-04-13,-0.015319303368675041,25.0,48,-0.015319303368675041,-6.1277213474700165,1.1047668756876112
2025-04-14,0.013057713491047007,27.0,48,0.013057713491047007,4.836190181869262,1.1191926050247392
2025-04-15,-0.008537043882901996,20.0,48,-0.008537043882901996,-4.268521941450998,1.1096380086422235
2025-04-16,0.012912158097709292,24.0,48,0.012912158097709292,5.380065874045538,1.1239658300410391
2025-04-17,-0.009997624465285071,17.0,48,-0.009997624465285071,-5.880955567814747,1.1127288417604764
2025-04-18,-0.0013761228687634297,27.0,48,-0.0013761228687634297,-0.5096751365790481,1.1111975901545972
2025-04-19,-0.0035755439736716577,22.0,48,-0.0035755439736716577,-1.6252472607598443,1.1072244543075613
2025-04-20,0.0025691703151894396,30.0,48,0.0025691703151894396,0.8563901050631465,1.11006910250782
2025-04-21,0.0037599311150953163,23.0,48,0.0037599311150953163,1.6347526587370942,1.114242885866245
2025-04-22,0.04487355302994078,24.0,48,0.04487355302994078,18.697313762475325,1.1642429230933984
2025-04-23,0.0003381212029818226,20.0,48,0.0003381212029818226,0.1690606014909113,1.1646365783111179
2025-04-24,0.005996137752051989,18.0,48,0.005996137752051989,3.3311876400288827,1.1716198996657499
2025-04-25,0.015330836340286425,26.0,48,0.015330836340286425,5.896475515494779,1.1895818126005482
2025-04-26,-4.822410414606626e-05,21.0,48,-4.822410414606626e-05,-0.022963859117174412,1.189524446083327
2025-04-27,-0.002647873149895563,22.0,48,-0.002647873149895563,-1.2035787044979833,1.1863747362413986
2025-04-28,0.00910449598265739,24.0,48,0.00910449598265739,3.793539992773913,1.1971760802614346
2025-04-29,-0.00044936421262553594,24.0,48,-0.00044936421262553594,-0.1872350885939733,1.1966381121747538
2025-04-30,0.01695151576801146,22.0,48,0.01695151576801146,7.705234440005209,1.2169229420018877
2025-05-01,0.018159953328395928,28.0,48,0.018159953328395928,6.48569761728426,1.2390222058328964
2025-05-02,0.004899268547352342,21.0,48,0.004899268547352342,2.3329850225487343,1.2450925083554045
2025-05-03,-0.0011192366548832267,26.0,48,-0.0011192366548832267,-0.43047563649354875,1.2436989551813327
2025-05-04,-0.015173782969431837,20.0,48,-0.015173782969431837,-7.586891484715919,1.224827337156102
2025-05-05,0.00492206127529915,25.0,48,0.00492206127529915,1.96882451011966,1.2308560123612458
2025-05-06,0.011496154695109895,24.0,48,0.011496154695109895,4.79006445629579,1.2450061234867567
2025-05-07,-0.004413366668783558,20.0,48,-0.004413366668783558,-2.206683334391779,1.2395114549589288
2025-05-08,0.048744451468206274,25.0,48,0.048744451468206274,19.49778058728251,1.2999307609194601
2025-05-09,0.02318026431311193,33.0,48,0.02318026431311193,7.024322519124827,1.3300634995463179
2025-05-10,0.009813292485455039,28.0,48,0.009813292485455039,3.504747316233942,1.3431158016915938
2025-05-11,-0.002802456266153386,27.0,48,-0.002802456266153386,-1.0379467652419947,1.3393517783969735
2025-05-12,0.007700365836941336,29.0,48,0.007700365836941336,2.6552985644625298,1.3496652770749884
2025-05-13,0.004719485066380313,19.0,48,0.004719485066380313,2.4839395086212175,1.3560350021947558
2025-05-14,-0.008303195434724575,23.0,48,-0.008303195434724575,-3.6100849716193806,1.3447755785552056
2025-05-15,0.020609942057857378,24.0,48,0.020609942057857378,8.587475857440573,1.37249132531005
2025-05-16,0.009183965064612165,26.0,48,0.009183965064612165,3.5322942556200636,1.3850962376931806
2025-05-17,0.0023777973025952415,30.0,48,0.0023777973025952415,0.7925991008650805,1.3883897157910021
2025-05-18,0.01153987953416391,23.0,48,0.01153987953416391,5.017338927897352,1.4044115658577023
2025-05-19,-0.012497383246552363,24.0,48,-0.012497383246552363,-5.2072430193968176,1.386860096283288
2025-05-20,0.022758692205173237,28.0,48,0.022758692205173237,8.128104358990441,1.4184232183462362
2025-05-21,0.002317617513155623,21.0,48,0.002317617513155623,1.1036273872169633,1.421710580838142
2025-05-22,-0.006206108006353239,20.0,48,-0.006206108006353239,-3.1030540031766196,1.4128872914196853
2025-05-23,-0.0161742082987677,22.0,48,-0.0161742082987677,-7.351912863076228,1.3900349580655815
2025-05-24,-0.003624864308802489,23.0,48,-0.003624864308802489,-1.5760279603489082,1.3849962699581018
2025-05-25,0.018220377143610134,30.0,48,0.018220377143610134,6.0734590478700445,1.4102314243392315
2025-05-26,0.006086835454107931,22.0,48,0.006086835454107931,2.7667433882308776,1.4188152709713968
2025-05-27,-0.011562494953424873,23.0,48,-0.011562494953424873,-5.027171718880379,1.402410226560948
2025-05-28,-0.014094787404497433,25.0,48,-0.014094787404497433,-5.637914961798973,1.3826435525636782
2025-05-29,-0.017188226952779107,22.0,48,-0.017188226952779107,-7.812830433081412,1.358878361387417
2025-05-30,-0.01363184049470767,26.0,48,-0.01363184049470767,-5.243015574887566,1.3403543483132738
2025-05-31,-0.0010085861233621873,24.0,48,-0.0010085861233621873,-0.42024421806757806,1.339002485517177
2025-06-01,0.00805571683092654,29.0,48,0.00805571683092654,2.777833389974669,1.3497891103764101
2025-06-02,0.009599262298380262,26.0,48,0.009599262298380262,3.6920239609154857,1.3627460900944106
2025-06-03,-0.005600657810244325,27.0,48,-0.005600657810244325,-2.0743177074978982,1.3551138155615434
2025-06-04,-0.005829916928939305,24.0,48,-0.005829916928939305,-2.4291320537247105,1.3472136145875617
2025-06-05,-0.011197684724170376,23.0,48,-0.011197684724170376,-4.86855857572625,1.3321279412753002
2025-06-06,0.020277395835325396,26.0,48,0.020277395835325396,7.798998398202075,1.3591400268438367
2025-06-07,-0.00205940251931358,22.0,48,-0.00205940251931358,-0.9360920542334454,1.3563410104484546
2025-06-08,0.001780139223367061,25.0,48,0.001780139223367061,0.7120556893468244,1.3587554862814153
2025-06-09,0.03126355434126271,25.0,48,0.03126355434126271,12.505421736505083,1.401235012263263
2025-06-10,0.005445520294948936,25.0,48,0.005445520294948936,2.1782081179795743,1.4088654659605355
2025-06-11,0.007166325659115125,23.0,48,0.007166325659115125,3.115793764832663,1.4189618546994895
2025-06-12,0.00903609897776414,22.0,48,0.00903609897776414,4.107317717165518,1.4317837344642261
2025-06-13,0.023617773431587885,31.0,48,0.023617773431587885,7.618636590834802,1.465599278307835
2025-06-14,-9.630111012048914e-05,27.0,48,-9.630111012048914e-05,-0.03566707782240339,1.4654581394703423
2025-06-15,0.004353258086011946,21.0,48,0.004353258086011946,2.0729800409580696,1.4718376569657037
2025-06-16,0.015827208516664748,24.0,48,0.015827208516664748,6.594670215276978,1.495132738465179
2025-06-17,-0.0005298684695712597,26.0,48,-0.0005298684695712597,-0.20379556521971526,1.4943405147692426
2025-06-18,-0.004073400547595085,23.0,48,-0.004073400547595085,-1.7710437163456894,1.488253467298088
2025-06-19,0.0038080511463044475,23.0,48,0.0038080511463044475,1.6556744114367161,1.493920812620224
2025-06-20,-0.019723616583050108,24.0,48,-0.019723616583050108,-8.218173576270878,1.464455291306664
2025-06-21,-0.010537284198551378,22.0,48,-0.010537284198551378,-4.789674635705172,1.4490239097060933
2025-06-22,-0.03745863942734673,26.0,48,-0.03745863942734673,-14.407169010517972,1.3947454455508086
2025-06-23,0.026076356749756058,26.0,48,0.026076356749756058,10.029367980675406,1.4311153253640891
2025-06-24,0.0066064746514233885,30.0,48,0.0066064746514233885,2.20215821714113,1.4405699524843705
2025-06-25,0.005507468654404879,26.0,48,0.005507468654404879,2.118257174771107,1.4485038463421556
2025-06-26,-0.002288223608703621,25.0,48,-0.002288223608703621,-0.9152894434814485,1.4451893456436575
2025-06-27,0.013674117143475883,28.0,48,0.013674117143475883,4.883613265527101,1.464951034050492
2025-06-28,0.0042640429111515665,23.0,48,0.0042640429111515665,1.853931700500681,1.4711976481224192
2025-06-29,0.005586740155607117,27.0,48,0.005586740155607117,2.0691630205952287,1.4794168471000195
2025-06-30,-0.021161998250036396,23.0,48,-0.021161998250036396,-9.200868804363651,1.4481094303706146
